School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Southern State Community College,0.9301,0.0242,0.0081,0.0018,0.0018,0.0009,0.0215,0.0,0.0116,0.3029,0.6971,,,,,,2,1
Terra State Community College,0.7892,0.096,0.0549,0.0051,0.0036,0.0014,0.0094,0.0,0.0404,0.5155,0.4845,,,,,,2,1
Tiffin Academy of Hair Design,0.8846,0.0,0.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.9615,,,,,,1,3
Tiffin University,0.5439,0.151,0.0395,0.0095,0.0005,0.0,0.0174,0.0957,0.1426,0.5171,0.4829,,,,,,4,2
University of Toledo,0.6875,0.101,0.0522,0.0231,0.0015,0.0008,0.0402,0.0594,0.0343,0.5126,0.4874,,,,,,4,1
Tri-State Bible College,0.48,0.4,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.68,0.32,,,,,,4,2
Tri-County Adult Career Center,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1786,0.8214,,,,,,1,1
Tri-Rivers Career Center,0.8681,0.0486,0.0069,0.0208,0.0,0.0,0.0556,0.0,0.0,0.2569,0.7431,,,,,,1,1
United Theological Seminary of the Twin Cities,,,,,,,,,,,,,,,,,4,2
Upper Valley Career Center,0.9103,0.0513,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.3846,0.6154,,,,,,1,1
Ursuline College,0.6019,0.2291,0.0158,0.0253,0.0,0.0032,0.0537,0.03,0.0411,0.0679,0.9321,,,,,,4,2
The North Coast College,0.4935,0.3506,0.0909,0.0,0.0,0.0,0.039,0.0,0.026,0.2078,0.7922,,,,,,3,3
Walsh University,0.5411,0.0656,0.0365,0.008,0.0017,0.0,0.0274,0.0611,0.2586,0.4189,0.5811,,,,,,4,2
Washington State Community College,0.929,0.0159,0.0117,0.0042,0.0042,0.0021,0.018,0.0,0.0148,0.3298,0.6702,,,,,,2,1
Wilberforce University,0.0112,0.9795,0.0,0.0,0.0,0.0,0.0056,0.0,0.0037,0.3966,0.6034,,,,,,4,2
College of Wilmington,0.5658,0.2961,0.0724,0.0,0.0197,0.0,0.0461,0.0,0.0,0.1382,0.8618,,,,,,1,3
Winebrenner Theological Seminary,,,,,,,,,,,,,,,,,4,2
Wittenberg University,0.777,0.0938,0.0387,0.0098,0.0013,0.0,0.0557,0.0105,0.0131,0.4564,0.5436,,,,,,4,2
The College of Wooster,0.605,0.086,0.0602,0.0355,0.001,0.0,0.0407,0.1622,0.0093,0.4634,0.5366,,,,,,3,2
Wright State University-Main Campus,0.7341,0.115,0.0385,0.0309,0.0016,0.0007,0.049,0.0236,0.0066,0.4695,0.5305,,,,,,4,1
Wright State University-Lake Campus,0.882,0.0502,0.0289,0.0053,0.0008,0.0008,0.019,0.0076,0.0053,0.4422,0.5578,,,,,,3,1
Saint Xavier University,0.3979,0.1125,0.4152,0.0265,0.001,0.0007,0.0221,0.0,0.0241,0.3772,0.6228,,,,,,4,2
Youngstown State University,0.7541,0.0828,0.0425,0.0132,0.0013,0.0003,0.0377,0.0332,0.0348,0.4664,0.5336,,,,,,4,1
Bacone College,0.0982,0.0945,0.0218,0.0145,0.6473,0.0182,0.0145,0.0145,0.0764,0.4909,0.5091,,,,,,3,2
Oklahoma Wesleyan University,0.6204,0.0845,0.0532,0.0012,0.0787,0.0035,0.0914,0.0602,0.0069,0.4213,0.5787,,,,,,4,2
Southern Nazarene University,0.5526,0.1231,0.1442,0.0124,0.0371,0.0006,0.0767,0.0198,0.0334,0.4827,0.5173,,,,,,4,2
Pontotoc Technology Center,0.6571,0.0143,0.0,0.0143,0.2143,0.0,0.1,0.0,0.0,0.4429,0.5571,,,,,,1,1
Cameron University,0.4784,0.1246,0.148,0.0182,0.0632,0.0043,0.1021,0.0254,0.0358,0.3664,0.6336,,,,,,4,1
Carl Albert State College,0.5193,0.0278,0.0922,0.0075,0.1241,0.0014,0.2156,0.0088,0.0034,0.2942,0.7058,,,,,,2,1
Central Oklahoma College,0.3849,0.375,0.0691,0.0099,0.0296,0.0033,0.1184,0.0,0.0099,0.0954,0.9046,,,,,,1,3
University of Central Oklahoma,0.5305,0.0881,0.1254,0.0381,0.0343,0.0013,0.1036,0.0442,0.0345,0.4,0.6,,,,,,4,1
Connors State College,0.4462,0.0754,0.0626,0.0044,0.2328,0.0,0.1685,0.0078,0.0022,0.306,0.694,,,,,,2,1
East Central University,0.5598,0.0489,0.0541,0.0051,0.1541,0.0029,0.0416,0.1033,0.0302,0.4097,0.5903,,,,,,4,1
Eastern Oklahoma State College,0.5726,0.0575,0.0438,0.0064,0.2749,0.0018,0.0128,0.0009,0.0292,0.3224,0.6776,,,,,,2,1
Redlands Community College,0.6424,0.0577,0.0993,0.0123,0.1268,0.0028,0.0151,0.0057,0.0378,0.3226,0.6774,,,,,,2,1
Enid Beauty College,0.6667,0.0606,0.1212,0.0303,0.0909,0.0,0.0303,0.0,0.0,0.0909,0.9091,,,,,,1,3
Eves College of Hairstyling,0.59,0.16,0.06,0.0,0.08,0.03,0.08,0.0,0.0,0.2,0.8,,,,,,1,3
Randall University,0.4434,0.1068,0.2298,0.0065,0.0841,0.0065,0.0324,0.0485,0.0421,0.6343,0.3657,,,,,,4,2
Langston University,0.0607,0.7106,0.0149,0.0075,0.0786,0.0005,0.0388,0.0139,0.0746,0.3764,0.6236,,,,,,4,1
Murray State College,0.4889,0.025,0.0898,0.0047,0.0419,0.0007,0.2107,0.1283,0.0101,0.3072,0.6928,,,,,,2,1
Spartan College of Aeronautics and Technology,0.64,0.0523,0.1508,0.0308,0.0062,0.0185,0.0677,0.0,0.0338,0.9262,0.0738,,,,,,2,3
Northeastern State University,0.476,0.0448,0.061,0.0206,0.1863,0.0007,0.1798,0.0239,0.007,0.3771,0.6229,,,,,,4,1
Northern Oklahoma College,0.6155,0.0452,0.1141,0.0084,0.1677,0.0046,0.0292,0.0089,0.0063,0.3604,0.6396,,,,,,2,1
Northwestern Oklahoma State University,0.5944,0.0703,0.109,0.0063,0.0779,0.0032,0.019,0.007,0.1128,0.3973,0.6027,,,,,,4,1
Oklahoma State University Center for Health Sciences,,,,,,,,,,,,,,,,,4,1
Oklahoma Christian University,0.7304,0.0713,0.0731,0.0257,0.0181,0.0012,0.0772,0.0,0.0029,0.4918,0.5082,,,,,,4,2
Oklahoma State University Center for Health Sciences,,,,,,,,,,,,,,,,,4,1
Oklahoma Panhandle State University,0.5097,0.0839,0.2853,0.0124,0.0574,0.0009,0.0141,0.0318,0.0044,0.4797,0.5203,,,,,,3,1
Oklahoma State University-Main Campus,0.6829,0.0417,0.083,0.0198,0.0449,0.001,0.0948,0.0312,0.0009,0.504,0.496,,,,,,4,1
Oklahoma State University-Oklahoma City,0.5298,0.1058,0.2024,0.0267,0.0447,0.0017,0.0725,0.0034,0.0129,0.351,0.649,,,,,,3,1
Oklahoma Baptist University,0.6869,0.0602,0.0284,0.0059,0.0473,0.0012,0.1282,0.0295,0.0124,0.3987,0.6013,,,,,,4,2
Oklahoma City Community College,0.51,0.0777,0.1674,0.0366,0.0394,0.0019,0.0877,0.0792,0.0,0.3849,0.6151,,,,,,2,1
Oklahoma State University-Oklahoma City,0.5298,0.1058,0.2024,0.0267,0.0447,0.0017,0.0725,0.0034,0.0129,0.351,0.649,,,,,,3,1
University of Oklahoma-Norman Campus,0.6035,0.0456,0.1058,0.0672,0.0362,0.0011,0.0916,0.0349,0.0141,0.4925,0.5075,,,,,,4,1
Oklahoma State University Institute of Technology,0.5051,0.0314,0.0793,0.0044,0.1272,0.0,0.2346,0.0116,0.0063,0.6783,0.3217,,,,,,3,1
Oral Roberts University,0.4429,0.1562,0.134,0.0232,0.031,0.0,0.0491,0.1085,0.0552,0.4032,0.5968,,,,,,4,2
Rogers State University,0.5498,0.0418,0.0632,0.0201,0.1387,0.0016,0.1546,0.0204,0.0097,0.3812,0.6188,,,,,,4,1
Rose State College,0.515,0.165,0.0849,0.0274,0.0458,0.0026,0.1071,0.0021,0.05,0.3516,0.6484,,,,,,2,1
Jenks Beauty College,0.5856,0.1261,0.1081,0.027,0.0541,0.009,0.0901,0.0,0.0,0.018,0.982,,,,,,1,3
Oklahoma Christian University,0.7304,0.0713,0.0731,0.0257,0.0181,0.0012,0.0772,0.0,0.0029,0.4918,0.5082,,,,,,4,2
Seminole State College of Florida,0.4458,0.1584,0.2786,0.0302,0.0022,0.0025,0.0393,0.0241,0.019,0.432,0.568,,,,,,3,1
Southern School of Beauty Inc,0.8696,0.0,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0435,0.9565,,,,,,1,3
Southeastern Oklahoma State University,0.5364,0.0492,0.0775,0.0071,0.1234,0.0007,0.1908,0.0148,0.0,0.4602,0.5398,,,,,,4,1
Southwestern Christian University,0.3862,0.2439,0.1098,0.0102,0.0508,0.0081,0.0346,0.1382,0.0183,0.5528,0.4472,,,,,,4,2
Southwestern Oklahoma State University,0.626,0.0428,0.1203,0.0223,0.0351,0.001,0.0867,0.039,0.0267,0.3902,0.6098,,,,,,4,1
Tulsa Community College,0.5052,0.0878,0.1238,0.0446,0.0652,0.0012,0.1113,0.026,0.0349,0.3698,0.6302,,,,,,2,1
Tulsa Welding School-Jacksonville,0.417,0.3158,0.17,0.0121,0.0,0.004,0.0405,0.0,0.0405,0.9636,0.0364,,,,,,1,3
University of Tulsa,0.5449,0.0696,0.0857,0.0594,0.0288,0.0006,0.0777,0.12,0.0133,0.5368,0.4632,,,,,,4,2
Western Oklahoma State College,0.5037,0.0841,0.2271,0.0105,0.0158,0.0021,0.0873,0.0,0.0694,0.3407,0.6593,,,,,,2,1
High Plains Technology Center,0.7759,0.0345,0.1379,0.0,0.0345,0.0,0.0172,0.0,0.0,0.2414,0.7586,,,,,,1,1
Blue Mountain Community College,0.5599,0.0072,0.3315,0.0056,0.033,0.0056,0.0346,0.0008,0.0217,0.3934,0.6066,,,,,,2,1
Central Oregon Community College,0.7228,0.0083,0.1317,0.0158,0.0142,0.008,0.0475,0.0,0.0516,0.4539,0.5461,,,,,,2,1
Chemeketa Community College,0.3406,0.0086,0.3147,0.0155,0.0109,0.0053,0.0279,0.0036,0.2729,0.4446,0.5554,,,,,,2,1
Clackamas Community College,0.7113,0.0195,0.1278,0.0239,0.0097,0.0029,0.0543,0.0038,0.0467,0.5339,0.4661,,,,,,2,1
Clatsop Community College,0.7065,0.0129,0.1984,0.0097,0.0097,0.0032,0.0355,0.0,0.0242,0.429,0.571,,,,,,2,1
College of Hair Design Careers,0.5932,0.0,0.2712,0.0,0.0169,0.0,0.1186,0.0,0.0,0.0169,0.9831,,,,,,1,3
Concorde Career College-Portland,0.2723,0.0446,0.1733,0.0149,0.0149,0.0124,0.0272,0.0124,0.4282,0.1188,0.8812,,,,,,2,3
Sumner College,0.6018,0.2736,0.0669,0.0091,0.0,0.0,0.0486,0.0,0.0,0.1793,0.8207,,,,,,2,3
East West College of the Healing Arts,0.7051,0.0299,0.141,0.0214,0.0043,0.0085,0.0897,0.0,0.0,0.2222,0.7778,,,,,,1,3
Eastern Oregon University,0.6892,0.0213,0.1216,0.016,0.0198,0.0399,0.0551,0.0156,0.0217,0.4024,0.5976,,,,,,4,1
New Hope Christian College-Eugene,0.4565,0.1413,0.0326,0.0326,0.0,0.0109,0.3261,0.0,0.0,0.5543,0.4457,,,,,,3,2
George Fox University,0.6913,0.013,0.1406,0.0379,0.0061,0.0061,0.082,0.0126,0.0103,0.4198,0.5802,,,,,,4,2
Phagans Grants Pass College of Beauty,0.9836,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.0328,0.9672,,,,,,1,3
Lane Community College,0.6611,0.0209,0.1505,0.0233,0.0142,0.0051,0.0584,0.0364,0.03,0.4589,0.5411,,,,,,2,1
Linfield University-McMinnville Campus,0.6161,0.0137,0.1902,0.0484,0.0072,0.0116,0.0716,0.0202,0.021,0.3832,0.6168,,,,,,3,2
Linn-Benton Community College,0.6348,0.0126,0.125,0.0264,0.0124,0.0036,0.0464,0.02,0.1188,0.4406,0.5594,,,,,,2,1
Northwest College-Beaverton,0.6032,0.0635,0.1905,0.0159,0.0,0.0,0.0952,0.0,0.0317,0.2698,0.7302,,,,,,1,3
Phagans Medford Beauty School,0.7647,0.0,0.1471,0.0,0.0294,0.0,0.0,0.0,0.0588,0.0882,0.9118,,,,,,1,3
Northwest College-Clackamas,0.6458,0.125,0.125,0.0417,0.0,0.0208,0.0208,0.0,0.0208,0.0625,0.9375,,,,,,1,3
Mount Angel Seminary,0.2632,0.0,0.5263,0.1053,0.0,0.0,0.0526,0.0526,0.0,1.0,0.0,,,,,,4,2
Mt Hood Community College,0.5747,0.0484,0.1708,0.0782,0.0108,0.0055,0.0524,0.012,0.0471,0.4088,0.5912,,,,,,2,1
Multnomah University,0.6796,0.0387,0.1575,0.0276,0.0083,0.0138,0.0525,0.0028,0.0193,0.511,0.489,,,,,,4,2
National University of Natural Medicine,0.6857,0.0,0.1429,0.0,0.0,0.0286,0.0571,0.0286,0.0571,0.0286,0.9714,,,,,,4,2
Bushnell University,0.6905,0.0483,0.0465,0.0286,0.0233,0.0143,0.1073,0.0215,0.0197,0.3792,0.6208,,,,,,4,2
Oregon Institute of Technology,0.689,0.0174,0.1136,0.0609,0.0104,0.0056,0.058,0.023,0.0222,0.5412,0.4588,,,,,,4,1
Western Oregon University,0.5911,0.031,0.2006,0.0398,0.0113,0.0196,0.0398,0.0393,0.0275,0.3595,0.6405,,,,,,4,1
Oregon Health & Science University,0.6804,0.0206,0.1662,0.0387,0.0026,0.0077,0.0593,0.0039,0.0206,0.1881,0.8119,,,,,,4,1
Pacific Northwest College of Art,0.5988,0.0375,0.0771,0.0534,0.0198,0.0,0.0455,0.0316,0.1364,0.332,0.668,,,,,,4,2
University of the Pacific,0.2279,0.0321,0.212,0.3841,0.0028,0.005,0.0399,0.0709,0.0254,0.4806,0.5194,,,,,,4,2
Phagans Grants Pass College of Beauty,0.9836,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.0328,0.9672,,,,,,1,3
Phagans Central Oregon Beauty College,0.7864,0.0097,0.1165,0.0194,0.0194,0.0,0.0388,0.0,0.0097,0.1068,0.8932,,,,,,1,3
Phagans Medford Beauty School,0.7647,0.0,0.1471,0.0,0.0294,0.0,0.0,0.0,0.0588,0.0882,0.9118,,,,,,1,3
Phagans School of Hair Design,0.7006,0.1078,0.1317,0.0479,0.006,0.006,0.0,0.0,0.0,0.1617,0.8383,,,,,,1,3
Summit Salon Academy-Portland,0.7797,0.0339,0.1356,0.0339,0.0,0.0169,0.0,0.0,0.0,0.1356,0.8644,,,,,,1,3
Portland Community College,0.5434,0.0502,0.1523,0.0776,0.0075,0.0071,0.0735,0.0219,0.0665,0.4563,0.5437,,,,,,2,1
Portland State University,0.5204,0.0396,0.1715,0.0959,0.0118,0.0063,0.0693,0.0451,0.0401,0.4557,0.5443,,,,,,4,1
Linfield University-School of Nursing,0.5668,0.0178,0.1395,0.1454,0.003,0.0059,0.0801,0.0059,0.0356,0.178,0.822,,,,,,3,2
Reed College,0.5829,0.0147,0.098,0.0763,0.0014,0.0,0.0938,0.112,0.021,0.4752,0.5248,,,,,,4,2
Rogue Community College,0.664,0.0092,0.1836,0.0097,0.0121,0.0071,0.0449,0.0383,0.0312,0.4097,0.5903,,,,,,2,1
Southern Oregon University,0.5936,0.0227,0.1275,0.0209,0.0145,0.0114,0.0943,0.0219,0.0932,0.3969,0.6031,,,,,,4,1
Southwestern Oregon Community College,0.6889,0.022,0.1205,0.0149,0.0283,0.0113,0.0709,0.017,0.0262,0.4387,0.5613,,,,,,2,1
Treasure Valley Community College,0.5957,0.018,0.2635,0.0069,0.0076,0.0035,0.0388,0.0111,0.0548,0.4313,0.5687,,,,,,2,1
Umpqua Community College,0.8105,0.0145,0.0019,0.0192,0.0267,0.0047,0.0572,0.0005,0.0647,0.4104,0.5896,,,,,,2,1
Warner Pacific University Professional and Graduate Studies,0.538,0.152,0.1155,0.0578,0.0182,0.0091,0.0213,0.003,0.0851,0.2675,0.7325,,,,,,4,2
Corban University,0.7117,0.0236,0.0322,0.0257,0.0129,0.0129,0.074,0.0364,0.0707,0.433,0.567,,,,,,4,2
Vanguard College of Cosmetology-Baton Rouge,0.5328,0.4161,0.0146,0.0219,0.0,0.0,0.0073,0.0,0.0073,0.0292,0.9708,,,,,,1,3
Western Seminary,,,,,,,,,,,,,,,,,4,2
Willamette University,0.6464,0.0156,0.1474,0.0588,0.0081,0.0034,0.0757,0.0074,0.0372,0.4124,0.5876,,,,,,4,2
Western Oregon University,0.5911,0.031,0.2006,0.0398,0.0113,0.0196,0.0398,0.0393,0.0275,0.3595,0.6405,,,,,,4,1
University of Western States,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,4,2
Bryn Athyn College of the New Church,0.5583,0.1625,0.0459,0.0247,0.0071,0.0035,0.0071,0.0459,0.1449,0.4806,0.5194,,,,,,3,2
Academy of Vocal Arts,,,,,,,,,,,,,,,,,4,2
Albright College,0.4903,0.2373,0.1599,0.0258,0.0059,0.0,0.0357,0.0199,0.0252,0.4001,0.5999,,,,,,4,2
All-State Career School,0.152,0.6915,0.0643,0.0102,0.0015,0.0015,0.0307,0.0015,0.0468,0.636,0.364,,,,,,2,3
Community College of Allegheny County,0.5985,0.1645,0.0362,0.0367,0.004,0.0006,0.0327,0.0001,0.1266,0.4609,0.5391,,,,,,2,1
Allegheny Wesleyan College,0.9677,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.4032,0.5968,,,,,,3,2
The  Beauty Institute,0.3636,0.2121,0.3333,0.0,0.0,0.0,0.0,0.0,0.0909,0.0606,0.9394,,,,,,1,3
DeSales University,0.6992,0.055,0.1211,0.032,0.0012,0.0,0.03,0.0012,0.0603,0.3615,0.6385,,,,,,4,2
Altoona Beauty School Inc,0.9167,0.0417,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Alvernia University,0.6807,0.1185,0.1176,0.0163,0.0029,0.0,0.033,0.0067,0.0244,0.3026,0.6974,,,,,,4,2
The Beauty Institute-Ambler,0.4146,0.3171,0.1138,0.0407,0.0,0.0,0.0569,0.0,0.0569,0.0244,0.9756,,,,,,1,3
American College of Financial Services,0.5012,0.0305,0.0079,0.0243,0.0035,0.0018,0.0098,0.0,0.4209,0.7112,0.2888,,,,,,4,2
Automotive Training Center-Exton,0.567,0.109,0.2835,0.0218,0.0,0.0031,0.0125,0.0,0.0031,0.9626,0.0374,,,,,,1,3
Clarks Summit University,0.8116,0.069,0.0616,0.0205,0.0019,0.0,0.0317,0.0,0.0037,0.5019,0.4981,,,,,,4,2
Community College of Beaver County,0.7984,0.0943,0.0187,0.0071,0.0032,0.0,0.0401,0.0006,0.0375,0.4057,0.5943,,,,,,2,1
Arcadia University,0.6341,0.0961,0.1042,0.0488,0.004,0.001,0.0458,0.0292,0.0367,0.3296,0.6704,,,,,,4,2
Missio Theological Seminary,,,,,,,,,,,,,,,,,4,2
Bloomsburg University of Pennsylvania,0.7671,0.0677,0.0768,0.0107,0.0025,0.0004,0.0172,0.0041,0.0535,0.4196,0.5804,,,,,,4,1
Bryn Mawr College,0.4214,0.0543,0.0985,0.1144,0.0,0.0058,0.0536,0.2078,0.0442,0.0,1.0,,,,,,4,2
Bucknell University,0.7442,0.0341,0.0651,0.0496,0.0006,0.0003,0.0416,0.0632,0.0014,0.4897,0.5103,,,,,,4,2
Bucks County Community College-Upper Bucks Campus,,,,,,,,,,,,,,,,,0,1
Bucks County School of Beauty Culture Inc,0.7922,0.1299,0.0519,0.0,0.013,0.0,0.0,0.0,0.013,0.0,1.0,,,,,,1,3
Butler Beauty Academy-Kittanning Beauty Academy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Butler County Community College,0.7555,0.024,0.0255,0.0088,0.0027,0.0008,0.0187,0.0023,0.1618,0.3957,0.6043,,,,,,2,1
Cabrini University,0.5412,0.2072,0.1361,0.0352,0.0,0.0007,0.0292,0.0,0.0505,0.3831,0.6169,,,,,,4,2
California University of Pennsylvania,0.7553,0.1173,0.0408,0.0122,0.0011,0.0008,0.0383,0.0076,0.0267,0.4529,0.5471,,,,,,4,1
Carlow University,0.6918,0.1778,0.0225,0.0318,0.0008,0.0,0.0404,0.0031,0.0318,0.1661,0.8339,,,,,,4,2
Carnegie Mellon University,0.2611,0.0372,0.091,0.3278,0.0002,0.0003,0.0416,0.1767,0.0641,0.5048,0.4952,,,,,,4,2
Cedar Crest College,0.6,0.0858,0.1425,0.0275,0.0008,0.0008,0.0225,0.0683,0.0517,0.08,0.92,,,,,,4,2
Central Penn College,0.6127,0.1912,0.0605,0.0215,0.0205,0.0059,0.0556,0.0029,0.0293,0.3424,0.6576,,,,,,4,3
Chatham University,0.7752,0.0512,0.0469,0.0321,0.0,0.0009,0.0252,0.0243,0.0443,0.2908,0.7092,,,,,,4,2
Chestnut Hill College,0.3944,0.3237,0.1201,0.0145,0.0009,0.0009,0.0426,0.0281,0.075,0.4089,0.5911,,,,,,4,2
Cheyney University of Pennsylvania,0.0051,0.7802,0.1073,0.0051,0.0017,0.0,0.0494,0.0034,0.0477,0.3765,0.6235,,,,,,4,1
Citizens School of Nursing,0.9207,0.0427,0.0061,0.0061,0.0,0.0,0.0244,0.0,0.0,0.1037,0.8963,,,,,,1,2
Clarion University of Pennsylvania,0.825,0.0743,0.0329,0.0082,0.0019,0.0016,0.0206,0.0047,0.0307,0.3193,0.6807,,,,,,4,1
DLP Conemaugh Memorial Medical Center,0.9372,0.0242,0.0145,0.0048,0.0,0.0048,0.0145,0.0,0.0,0.1594,0.8406,,,,,,1,3
Curtis Institute of Music,0.2748,0.0458,0.0305,0.2137,0.0,0.0,0.0,0.4351,0.0,0.5344,0.4656,,,,,,4,2
Delaware County Community College,0.5201,0.2843,0.0178,0.0489,0.0031,0.0016,0.053,0.0101,0.0611,0.3933,0.6067,,,,,,2,1
Delaware Valley University,0.6834,0.0859,0.0757,0.0136,0.0045,0.0017,0.022,0.0017,0.1114,0.4053,0.5947,,,,,,4,2
Dickinson College,0.6358,0.0515,0.0891,0.0419,0.0019,0.0005,0.0367,0.1335,0.0091,0.428,0.572,,,,,,3,2
Pennsylvania State University-Dickinson Law,,,,,,,,,,,,,,,,,4,1
Douglas Education Center,0.8558,0.0481,0.0337,0.0,0.0,0.0048,0.0481,0.0048,0.0048,0.2212,0.7788,,,,,,2,3
Drexel University,0.5045,0.0652,0.0676,0.1962,0.0005,0.0011,0.0383,0.1043,0.0221,0.5238,0.4762,,,,,,4,2
Duquesne University,0.8088,0.0538,0.0408,0.0341,0.0003,0.0007,0.0338,0.0238,0.0039,0.3637,0.6363,,,,,,4,2
East Stroudsburg University of Pennsylvania,0.5627,0.202,0.1349,0.019,0.0026,0.0019,0.0441,0.0047,0.0282,0.4379,0.5621,,,,,,4,1
Eastern Mennonite University,0.6877,0.0858,0.0786,0.0207,0.001,0.0031,0.0548,0.03,0.0383,0.3837,0.6163,,,,,,4,2
Edinboro University of Pennsylvania,0.8184,0.0558,0.0407,0.0096,0.0028,0.0,0.0,0.0139,0.0589,0.4177,0.5823,,,,,,4,1
Elizabethtown Community and Technical College,0.8298,0.0668,0.0436,0.0116,0.0031,0.0019,0.0352,0.0007,0.0072,0.4418,0.5582,,,,,,2,1
Empire Beauty School-Lebanon,0.5455,0.0909,0.3333,0.0,0.0,0.0,0.0,0.0,0.0303,0.0303,0.9697,,,,,,1,3
Empire Beauty School-York,0.3333,0.2821,0.1538,0.0,0.0,0.0,0.1154,0.0,0.1154,0.0256,0.9744,,,,,,1,3
Empire Beauty School-Lancaster,0.431,0.2069,0.2586,0.0172,0.0172,0.0,0.0517,0.0,0.0172,0.1207,0.8793,,,,,,1,3
Empire Beauty School-Shamokin Dam,0.8049,0.0,0.0976,0.0,0.0,0.0,0.0488,0.0,0.0488,0.0488,0.9512,,,,,,1,3
Empire Beauty School-Pottsville,0.6364,0.0909,0.1515,0.0,0.0,0.0,0.1212,0.0,0.0,0.0606,0.9394,,,,,,1,3
Empire Beauty  School-Lehigh Valley,0.3235,0.2206,0.25,0.0147,0.0,0.0,0.0588,0.0,0.1324,0.0441,0.9559,,,,,,1,3
Empire Beauty School-Gwinnett,0.0481,0.7308,0.0577,0.0096,0.0,0.0,0.0192,0.0,0.1346,0.0481,0.9519,,,,,,1,3
Empire Beauty School-Wyoming Valley,0.746,0.1032,0.119,0.0079,0.0,0.0,0.0079,0.0,0.0159,0.0159,0.9841,,,,,,1,3
Empire Beauty School-Harrisburg,0.375,0.1667,0.15,0.0667,0.0,0.0,0.0667,0.0,0.175,0.0583,0.9417,,,,,,1,3
Empire Beauty School-Reading,0.2759,0.0805,0.4943,0.0115,0.0,0.0,0.092,0.0,0.046,0.0345,0.9655,,,,,,1,3
Erie Institute of Technology Inc,0.8311,0.0622,0.08,0.0178,0.0044,0.0044,0.0,0.0,0.0,0.8889,0.1111,,,,,,2,3
Evangelical Theological Seminary,,,,,,,,,,,,,,,,,4,2
Franklin and Marshall College,0.5461,0.0606,0.1052,0.0463,0.0009,0.0,0.0269,0.188,0.026,0.4517,0.5483,,,,,,3,2
Gannon University,0.6989,0.0548,0.0422,0.0157,0.0014,0.0007,0.0345,0.0918,0.06,0.3946,0.6054,,,,,,4,2
Geneva College,0.797,0.0753,0.0169,0.0161,0.0034,0.0,0.0313,0.0203,0.0398,0.5355,0.4645,,,,,,4,2
Gettysburg College,0.7447,0.0388,0.0882,0.0236,0.0021,0.0,0.0257,0.0557,0.0211,0.4806,0.5194,,,,,,3,2
Empire Beauty School-NE Philadelphia,0.172,0.129,0.0968,0.0215,0.0,0.0,0.0108,0.0,0.5699,0.0,1.0,,,,,,1,3
Gratz College,0.9355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645,0.0323,0.9677,,,,,,4,2
Grove City College,0.92,0.0069,0.0114,0.0187,0.0009,0.0005,0.0311,0.0078,0.0027,0.5318,0.4682,,,,,,3,2
Gwynedd Mercy University,0.622,0.2064,0.055,0.0643,0.0076,0.0027,0.0114,0.0022,0.0283,0.226,0.774,,,,,,4,2
Harcum College,0.3095,0.4611,0.1278,0.02,0.0054,0.0023,0.04,0.0131,0.0208,0.1863,0.8137,,,,,,2,2
Harrisburg Area Community College,0.6252,0.1103,0.1391,0.0426,0.0031,0.0012,0.0373,0.0197,0.0214,0.3463,0.6537,,,,,,2,1
Haverford College,0.5283,0.0596,0.0894,0.1177,0.0008,0.0,0.0657,0.1139,0.0245,0.474,0.526,,,,,,3,2
Commonwealth Technical Institute,0.6839,0.1399,0.0415,0.0052,0.0,0.0,0.0052,0.0,0.1244,0.7358,0.2642,,,,,,2,2
Holy Family University,0.6556,0.1579,0.0144,0.0728,0.0026,0.0062,0.0005,0.0,0.0902,0.2501,0.7499,,,,,,4,2
Hussian College-Philadelphia,0.2422,0.5938,0.1094,0.0391,0.0078,0.0,0.0078,0.0,0.0,0.6172,0.3828,,,,,,3,3
Immaculata University,0.6856,0.1518,0.0913,0.0238,0.0008,0.0,0.023,0.0153,0.0084,0.2922,0.7078,,,,,,4,2
Indiana University of Pennsylvania-Main Campus,0.7375,0.1196,0.0482,0.0122,0.0012,0.0002,0.0493,0.0223,0.0095,0.4149,0.5851,,,,,,4,1
UPMC Jameson School of Nursing,0.9011,0.044,0.011,0.0,0.0,0.0,0.033,0.0,0.011,0.1429,0.8571,,,,,,1,2
