School,enrolled,over_25,over_23,independent,dependent,unemployment,median_family_income,poverty_rate,admissions_rate,sat_mid_reading,sat_mid_math,sat_mid_writing,sat_mid_overall,region
Transitions Career Institute School of Nursing,,0.823,,,,,,,,,,,,2
Suncoast Technical Education Center,,0.3175,,,,,,,,,,,,5
Stacey James Institute,,0.3,,,,,,,,,,,,7
Meridian University,,,,,,,,,,,,,,8
Seminary Bnos Chaim,,0.015,,,,,,,0.6241,,,,,2
Avenue Academy A Cosmetology Institute,,0.4063,,,,,,,,,,,,6
Salon Professional Academy of San Antonio,,0.3333,,,,,,,,,,,,6
Red Lake Nation College,,0.5846,,,,,,,,,,,,4
Princess Institute of Beauty,,0.4255,,,,,,,,,,,,8
Vogue International Academy,,0.5,,,,,,,,,,,,6
Victory Career College,,0.748,,,,,,,,,,,,8
Winonah's International School of Cosmetology,,0.581,,,,,,,,,,,,5
Yeshiva Gedola Tiferes Yerachmiel,,,,,,,,,0.4286,,,,,2
Southeastern Esthetics Institute,,0.2381,,,,,,,,,,,,5
Installer Institute,,0.5769,,,,,,,,,,,,5
Caris College,,0.5054,,,,,,,,,,,,3
Contra Costa Medical Career College,,0.5107,,,,,,,,,,,,8
Anousheh School of Hair,,0.5714,,,,,,,,,,,,2
Another Level Barbering and Cosmetology School,,0.7759,,,,,,,,,,,,5
The Salon Professional Academy-Georgetown,,0.1724,,,,,,,,,,,,6
Elite Academy of Hair Design,,0.25,,,,,,,,,,,,3
Champion Christian College,,0.0875,,,,,,,,,,,,5
DSDT,,0.8545,,,,,,,,,,,,3
Houston School of Carpentry,,0.3704,,,,,,,,,,,,6
Reiss-Davis Graduate School,,,,,,,,,,,,,,8
GoodFellas Barber College,,0.5556,,,,,,,,,,,,5
The Salon Professional Academy-Delray Beach,,0.6364,,,,,,,,,,,,5
Lynnes Welding Training-Bismarck,,0.5,,,,,,,,,,,,4
No Grease Barber School,,0.6667,,,,,,,,,,,,5
Pima Medical Institute-San Marcos,,0.4347,,,,,,,,,,,,8
EDP University of Puerto Rico-Villalba,,0.7362,,,,,,,1.0,,,,,9
Chicago School of Professional Psychology at Dallas,,,,,,,,,,,,,,6
California College of Barbering and Cosmetology,,0.4319,,,,,,,,,,,,8
Texas Tech University Health Sciences Center-El Paso,,0.7133,,,,,,,,,,,,6
Ponce Health Sciences University-Centro Universitario de San Juan,,,,,,,,,,,,,,9
The College of Health Care Professions-South San Antonio,,0.3785,,,,,,,,,,,,6
Innovate Salon Academy,,0.4277,,,,,,,,,,,,2
Chamberlain University-Louisiana,,0.5385,,,,,,,1.0,,,,,5
Drury University-College of Continuing Professional Studies,,0.6501,,,,,,,,,,,,4
Salon Success Academy-West Covina,,0.3415,,,,,,,,,,,,8
Indiana Institute of Technology-College of Professional Studies,,0.809,,,,,,,,,,,,3
Advantage Technical College,,0.4986,,,,,,,,,,,,9
Institute of Culinary Education,,0.6387,,,,,,,,,,,,2
Universal Technical Institute-Bloomfield,,0.0996,,,,,,,,,,,,2
Gould's Academy,,0.5092,,,,,,,,,,,,5
WellSpring School of Allied Health-Springfield,,0.6986,,,,,,,,,,,,4
Medical Career College of Northern California,,0.6429,,,,,,,0.7222,,,,,8
Premiere International College,,1.0,,,,,,,,,,,,5
Kenny's Beauty Academy,,1.0,,,,,,,,,,,,5
American Fitness and Nutrition Academy,,0.7059,,,,,,,,,,,,8
San Diego Global Knowledge University,,0.6623,,,,,,,,,,,,8
Global Tech College,,1.0,,,,,,,,,,,,3
Bristol School of Hair Design,,0.5714,,,,,,,,,,,,5
MCI,,0.4286,,,,,,,,,,,,6
Central Pennsylvania Diesel Institute,,0.25,,,,,,,,,,,,2
Bellasa Professional Institute,,0.697,,,,,,,,,,,,5
PMCA Pittsburgh Multicultural Cosmetology Academy,,0.5,,,,,,,,,,,,2
Health and Technology Training Institute,,0.9318,,,,,,,,,,,,2
Yeshiva of Ocean,,,,,,,,,0.4,,,,,2
Congregation Talmidei Mesivta Tiferes Shmiel Aleksander,,,,,,,,,,,,,,2
Young Americans College of the Performing Arts,,,,,,,,,0.1616,,,,,8
Davines Professional Academy of Beauty and Business,,0.2273,,,,,,,,,,,,4
South Eastern Beauty Academy,,0.4314,,,,,,,,,,,,5
Ohel Margulia Seminary,,,,,,,,,0.5783,,,,,2
Montana Barber Institute,,0.7083,,,,,,,,,,,,6
Yeshivat Hechal Shemuel,,0.0333,,,,,,,0.0,,,,,2
Puerto Rico School of Nurse Anesthetists,,,,,,,,,,,,,,9
Premier Academy of Cosmetology,,0.7,,,,,,,,,,,,6
Yeshiva Gedolah of Woodlake Village,,,,,,,,,0.8684,,,,,2
Yeshiva Gedola Tiferes Yaakov Yitzchok,,,,,,,,,0.4773,,,,,2
University of Arkansas System eVersity,,0.9074,,,,,,,,,,,,5
Careers Institute of America,,0.7222,,,,,,,,,,,,6
Houston Barber School,,0.6261,,,,,,,,,,,,6
Vski Cosmetology School,,0.6,,,,,,,,,,,,5
Shear Perfection Academy of Cosmetology,,0.5,,,,,,,,,,,,5
Union Theological Seminary in the City of New York,,,,,,,,,,,,,,2
Deluxe Barber College,,0.46,,,,,,,,,,,,6
Falcon Institute of Health and Science,,0.7049,,,,,,,,,,,,2
College Unbound,,0.8221,,,,,,,,,,,,1
Midwest Barber College,,0.7333,,,,,,,,,,,,4
SANS Technology Institute,,0.6565,,,,,,,,,,,,2
Southern Careers Institute-Waco,,0.5294,,,,,,,,,,,,6
Elevate Salon Institute,,0.3246,,,,,,,,,,,,3
Ponce Health Sciences University-St Louis,,,,,,,,,,,,,,4
Lil Lou's Beauty and Barber College-Hammond,,0.5455,,,,,,,,,,,,3
Arizona College-Dallas,,0.6345,,,,,,,0.4138,,,,,6
The Salon Professional Academy-Washington DC,,0.3,,,,,,,,,,,,2
Valley College-Cleveland,,0.463,,,,,,,,,,,,3
National American University-Kings Bay,,0.8387,,,,,,,,,,,,5
EDP University of Puerto Rico-Humacao,,0.6429,,,,,,,1.0,,,,,9
EDP University of Puerto Rico-Manati,,0.7218,,,,,,,1.0,,,,,9
UEI College-Sacramento,,0.5546,,,,,,,,,,,,8
Fortis Institute-Cookeville,,0.5477,,,,,,,,,,,,5
Derech Hachaim Seminary,,,,,,,,,0.9239,,,,,2
Avenue Five Institute-South Austin Campus,,0.3763,,,,,,,,,,,,6
Glasgow Caledonian New York College,,,,,,,,,,,,,,2
Pima Medical Institute-San Antonio,,0.407,,,,,,,,,,,,6
Lotus School of Integrated Professions,,0.7742,,,,,,,,,,,,5
Christ Mission College,,0.1739,,,,,,,,,,,,6
Esteem Academy of Beauty,,0.3846,,,,,,,,,,,,7
Crave Beauty Academy,,0.4813,,,,,,,,,,,,4
Urshan College,,0.1359,,,,,,,0.8365,,,,,4
Texas Healthtech Institute,,0.7273,,,,,,,,,,,,6
Xtylo Beauty College,,0.7407,,,,,,,1.0,,,,,6
Tonsorial Arts Barber College,,0.7586,,,,,,,,,,,,6
