School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Michigan State University,0.6797,0.0745,0.0514,0.0607,0.0018,0.0007,0.0334,0.0887,0.0092,0.4939,0.5061,,,,,,4,1
Michigan Technological University,0.8802,0.0099,0.0213,0.0164,0.003,0.0004,0.0386,0.016,0.0143,0.7157,0.2843,,,,,,4,1
University of Michigan-Dearborn,0.6797,0.0841,0.0612,0.0877,0.0025,0.0012,0.038,0.0229,0.0226,0.5418,0.4582,,,,,,4,1
University of Michigan-Flint,0.6959,0.1307,0.0564,0.0199,0.007,0.001,0.0355,0.0269,0.0267,0.3706,0.6294,,,,,,4,1
Mid Michigan College,0.794,0.0524,0.0508,0.0027,0.0113,0.0016,0.0426,0.027,0.0176,0.3917,0.6083,,,,,,2,1
Monroe County Community College,0.8513,0.0365,0.0413,0.0075,0.0032,0.0005,0.0129,0.0016,0.0451,0.4273,0.5727,,,,,,2,1
Montcalm Community College,0.7203,0.0009,0.0035,0.0009,0.0061,0.0009,0.0173,0.0017,0.2485,0.3905,0.6095,,,,,,2,1
Muskegon Community College,0.7509,0.0851,0.0709,0.0098,0.0071,0.0006,0.0372,0.0052,0.0332,0.4398,0.5602,,,,,,2,1
North Central Michigan College,0.8269,0.0126,0.0305,0.0099,0.0484,0.0036,0.0529,0.0036,0.0117,0.339,0.661,,,,,,2,1
Northern Michigan University,0.8524,0.0184,0.0407,0.007,0.011,0.0006,0.0488,0.012,0.0092,0.4464,0.5536,,,,,,4,1
Northwestern Michigan College,0.8256,0.0138,0.0421,0.0128,0.018,0.0016,0.0283,0.0042,0.0536,0.4934,0.5066,,,,,,3,1
Northwood University,0.6691,0.0971,0.0697,0.0117,0.002,0.0012,0.0251,0.0294,0.0948,0.5924,0.4076,,,,,,4,2
Oakland Community College,0.5769,0.1826,0.0513,0.0306,0.0034,0.0018,0.0424,0.0739,0.0371,0.4639,0.5361,,,,,,2,1
Oakland University,0.7245,0.0799,0.0426,0.0522,0.0028,0.0011,0.0316,0.0219,0.0434,0.4341,0.5659,,,,,,4,1
Olivet College,0.6503,0.2068,0.0539,0.003,0.002,0.002,0.048,0.005,0.029,0.5684,0.4316,,,,,,4,2
Port Huron Cosmetology College,0.5102,0.3878,0.0,0.0816,0.0,0.0,0.0,0.0,0.0204,0.0612,0.9388,,,,,,1,3
Kuyper College,0.6131,0.0292,0.0365,0.0365,0.0073,0.0,0.0438,0.0584,0.1752,0.3504,0.6496,,,,,,3,2
Ross Medical Education Center-Lansing,0.6711,0.1053,0.1316,0.0132,0.0,0.0,0.0789,0.0,0.0,0.0526,0.9474,,,,,,1,3
Ross Medical Education Center-Madison Heights,0.3462,0.4846,0.0462,0.0077,0.0154,0.0,0.0769,0.0,0.0231,0.0615,0.9385,,,,,,1,3
Ross Medical Education Center-Flint,0.3974,0.5298,0.0397,0.0,0.0,0.0066,0.0265,0.0,0.0,0.0927,0.9073,,,,,,1,3
Sacred Heart Major Seminary,0.7143,0.0278,0.1786,0.0159,0.0,0.0,0.0119,0.0437,0.0079,0.5595,0.4405,,,,,,4,2
Saginaw Valley State University,0.7635,0.0788,0.0481,0.0079,0.0026,0.0001,0.0356,0.0456,0.0176,0.3891,0.6109,,,,,,4,1
Schoolcraft College,0.6398,0.1487,0.0534,0.0425,0.0047,0.0012,0.0363,0.0169,0.0564,0.4606,0.5394,,,,,,3,1
Siena Heights University,0.6388,0.1099,0.0735,0.0096,0.0041,0.001,0.039,0.0243,0.0998,0.4154,0.5846,,,,,,4,2
St Clair County Community College,0.7699,0.0375,0.0416,0.0069,0.0186,0.0012,0.0153,0.0012,0.1078,0.3803,0.6197,,,,,,2,1
Southwestern Michigan College,0.6794,0.1392,0.0528,0.0158,0.0139,0.0013,0.0416,0.0007,0.0554,0.3753,0.6247,,,,,,2,1
Spring Arbor University,0.7549,0.1055,0.0456,0.0123,0.0054,0.0007,0.0293,0.0014,0.0449,0.3199,0.6801,,,,,,4,2
Michigan Career and Technical Institute,0.8384,0.0758,0.0505,0.0101,0.0,0.0,0.0253,0.0,0.0,0.7828,0.2172,,,,,,1,1
Finlandia University,0.5476,0.054,0.0694,0.0103,0.0129,0.0051,0.0488,0.0026,0.2494,0.5116,0.4884,,,,,,3,2
Western Michigan University-Thomas M. Cooley Law School,,,,,,,,,,,,,,,,,4,2
Twin City Beauty College,0.7154,0.1098,0.0935,0.0081,0.0081,0.0,0.065,0.0,0.0,0.0325,0.9675,,,,,,1,3
Walsh College,0.8168,0.0531,0.0266,0.0531,0.0028,0.0,0.0126,0.0168,0.0182,0.4909,0.5091,,,,,,4,2
Washtenaw Community College,0.6441,0.1577,0.0703,0.033,0.0041,0.0017,0.0559,0.0191,0.0141,0.4632,0.5368,,,,,,2,1
Wayne County Community College District,0.1933,0.6545,0.0163,0.0046,0.0012,0.0013,0.0526,0.0049,0.0713,0.351,0.649,,,,,,2,1
Wayne State University,0.5603,0.1518,0.0567,0.1119,0.0023,0.0009,0.068,0.0183,0.0298,0.4285,0.5715,,,,,,4,1
West Shore Community College,0.7784,0.018,0.1134,0.0039,0.018,0.0013,0.0387,0.0064,0.0219,0.3363,0.6637,,,,,,2,1
Paul Mitchell the School-Grand Rapids,0.8043,0.0725,0.0652,0.0072,0.0217,0.0,0.0217,0.0,0.0072,0.029,0.971,,,,,,1,3
Western Michigan University-Thomas M. Cooley Law School,,,,,,,,,,,,,,,,,4,2
Bexley Hall Seabury Western Theological Seminary Federation Inc.,,,,,,,,,,,,,,,,,4,2
Rogers State University,0.5498,0.0418,0.0632,0.0201,0.1387,0.0016,0.1546,0.0204,0.0097,0.3812,0.6188,,,,,,4,1
Anoka Technical College,0.7217,0.1188,0.0489,0.0483,0.0044,0.0,0.0496,0.0,0.0083,0.4841,0.5159,,,,,,2,1
Anoka-Ramsey Community College,0.6773,0.1183,0.066,0.0662,0.0063,0.0016,0.0521,0.0065,0.0057,0.3791,0.6209,,,,,,2,1
Augsburg University,0.4396,0.1875,0.1204,0.1022,0.0073,0.0012,0.0558,0.0259,0.0602,0.4347,0.5653,,,,,,4,2
Riverland Community College,0.6848,0.0699,0.1611,0.0282,0.004,0.0025,0.0268,0.0094,0.0134,0.4599,0.5401,,,,,,2,1
Northwestern Connecticut Community College,0.7662,0.0333,0.1407,0.019,0.0029,0.0,0.0219,0.001,0.0152,0.3451,0.6549,,,,,,2,1
Bemidji State University,0.8304,0.0251,0.0324,0.012,0.0304,0.001,0.0396,0.0204,0.0087,0.4313,0.5687,,,,,,4,1
Bethany Lutheran College,0.7095,0.0304,0.0456,0.0236,0.0034,0.0017,0.0338,0.1402,0.0118,0.4628,0.5372,,,,,,3,2
Bethel Seminary-San Diego,,,,,,,,,,,,,,,,,4,2
Central Lakes College-Brainerd,0.8533,0.0468,0.0277,0.0087,0.0156,0.0,0.0404,0.0029,0.0046,0.457,0.543,,,,,,2,1
Carleton College,0.5777,0.0484,0.0833,0.091,0.001,0.0,0.0731,0.109,0.0165,0.4906,0.5094,,,,,,3,2
Concordia College at Moorhead,0.8319,0.0269,0.0253,0.0176,0.0057,0.001,0.0171,0.0393,0.0352,0.432,0.568,,,,,,4,2
Concordia University-Saint Paul,0.5923,0.1188,0.0667,0.098,0.0044,0.0026,0.0419,0.0415,0.0339,0.3872,0.6128,,,,,,4,2
Dakota County Technical College,0.6716,0.094,0.0978,0.0365,0.0043,0.0009,0.0484,0.0043,0.0422,0.5852,0.4148,,,,,,2,1
Martin Luther College,0.9215,0.0142,0.0167,0.0103,0.0013,0.0013,0.0129,0.0206,0.0013,0.4775,0.5225,,,,,,4,2
Lake Superior College,0.8404,0.0299,0.0331,0.0159,0.0127,0.0006,0.047,0.0108,0.0095,0.4612,0.5388,,,,,,2,1
Cosmetology Careers Unlimited College of Hair Skin and Nails,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Minnesota State Community and Technical College,0.7338,0.1224,0.0463,0.0249,0.0153,0.0008,0.0493,0.003,0.0041,0.4236,0.5764,,,,,,2,1
Minnesota West Community and Technical College,0.6484,0.1025,0.12,0.0396,0.0108,0.0,0.0221,0.013,0.0436,0.4926,0.5074,,,,,,2,1
Gustavus Adolphus College,0.7824,0.0333,0.0527,0.0536,0.0009,0.0014,0.0405,0.0311,0.0041,0.4054,0.5946,,,,,,3,2
Hamline University,0.6157,0.0986,0.103,0.0884,0.002,0.0005,0.064,0.0073,0.0205,0.3706,0.6294,,,,,,4,2
Hazelden Betty Ford Graduate School of Addiction Studies,,,,,,,,,,,,,,,,,4,2
Hennepin Technical College,0.5022,0.2362,0.0847,0.122,0.0047,0.0008,0.0376,0.0047,0.007,0.6471,0.3529,,,,,,2,1
Hibbing Community College,0.8076,0.0633,0.043,0.0051,0.0139,0.0025,0.0519,0.0038,0.0089,0.4329,0.5671,,,,,,2,1
Aveda Institute-Minneapolis,0.7029,0.09,0.0607,0.0335,0.0084,0.0126,0.09,0.0,0.0021,0.0502,0.9498,,,,,,1,3
Inver Hills Community College,0.6077,0.1319,0.1348,0.0542,0.0051,0.0004,0.0516,0.0084,0.0059,0.3938,0.6062,,,,,,2,1
Itasca Community College,0.7548,0.1263,0.0294,0.0015,0.0132,0.0,0.0514,0.0162,0.0073,0.5404,0.4596,,,,,,2,1
Luther Seminary,,,,,,,,,,,,,,,,,4,2
Macalester College,0.5685,0.0423,0.088,0.0789,0.0029,0.001,0.0673,0.1472,0.0038,0.4199,0.5801,,,,,,3,2
South Central College,0.6913,0.1184,0.1218,0.0165,0.0025,0.0004,0.0292,0.0169,0.003,0.4643,0.5357,,,,,,2,1
Minnesota State University-Mankato,0.7268,0.0536,0.0521,0.036,0.0031,0.0008,0.0354,0.0863,0.0059,0.476,0.524,,,,,,4,1
Mayo Clinic College of Medicine and Science,0.7849,0.0453,0.0189,0.0642,0.0075,0.0,0.0038,0.0151,0.0604,0.234,0.766,,,,,,4,2
Mesabi Range College,0.7387,0.1088,0.0297,0.0014,0.0339,0.0014,0.0579,0.0028,0.0254,0.5056,0.4944,,,,,,2,1
Metropolitan State University of Denver,0.5049,0.0634,0.3027,0.043,0.0054,0.0018,0.0491,0.0069,0.0227,0.4632,0.5368,,,,,,4,1
University of Minnesota-Twin Cities,0.6527,0.0519,0.0457,0.1044,0.0024,0.0007,0.043,0.0835,0.0158,0.4677,0.5323,,,,,,4,1
University of Minnesota-Crookston,0.7265,0.0647,0.0424,0.031,0.0131,0.0005,0.0294,0.0451,0.0473,0.4742,0.5258,,,,,,3,1
Minneapolis College of Art and Design,0.6662,0.0487,0.0888,0.0888,0.0186,0.0043,0.0315,0.0244,0.0287,0.298,0.702,,,,,,4,2
Minneapolis Community and Technical College,0.3699,0.3194,0.1376,0.0535,0.0127,0.0009,0.0702,0.0261,0.0097,0.4427,0.5573,,,,,,2,1
Herzing University-Minneapolis,0.4436,0.2237,0.0525,0.1187,0.0078,0.0,0.037,0.0019,0.1148,0.1206,0.8794,,,,,,3,2
Minnesota School of Cosmetology-Woodbury Campus,0.503,0.1976,0.1317,0.1198,0.012,0.0,0.006,0.0,0.0299,0.0299,0.9701,,,,,,1,3
University of Minnesota-Duluth,0.8373,0.0219,0.034,0.0395,0.0058,0.0006,0.034,0.0136,0.0132,0.527,0.473,,,,,,4,1
University of Minnesota-Morris,0.5636,0.0271,0.0636,0.0229,0.0793,0.0,0.16,0.0757,0.0079,0.4229,0.5771,,,,,,3,1
Model College of Hair Design,0.7722,0.0506,0.1013,0.038,0.0,0.0,0.038,0.0,0.0,0.038,0.962,,,,,,1,3
Minnesota State University Moorhead,0.798,0.041,0.0324,0.0147,0.0086,0.0005,0.0437,0.0529,0.0084,0.3989,0.6011,,,,,,4,1
North Hennepin Community College,0.3921,0.2588,0.0995,0.1631,0.0018,0.0002,0.0539,0.0244,0.0063,0.4048,0.5952,,,,,,2,1
Normandale Community College,0.4935,0.2033,0.1316,0.0871,0.0046,0.0011,0.0558,0.0124,0.0106,0.4526,0.5474,,,,,,2,1
North Central College,0.6555,0.045,0.1555,0.0345,0.0004,0.0008,0.0337,0.0314,0.0431,0.4659,0.5341,,,,,,4,2
Northland Community and Technical College,0.7454,0.1082,0.0562,0.017,0.0194,0.0005,0.0402,0.0038,0.0094,0.4374,0.5626,,,,,,2,1
University of Northwestern-St Paul,0.8155,0.0349,0.0489,0.0287,0.0028,0.0,0.0371,0.0124,0.0197,0.4156,0.5844,,,,,,4,2
Northwestern Health Sciences University,0.2428,0.0231,0.0058,0.0347,0.0058,0.0,0.0173,0.0,0.6705,0.3237,0.6763,,,,,,4,2
Oak Hills Christian College,0.7927,0.0244,0.0122,0.0122,0.0366,0.0122,0.1098,0.0,0.0,0.5732,0.4268,,,,,,3,2
Rainy River Community College,0.5816,0.1135,0.1489,0.0,0.0496,0.0,0.0567,0.0496,0.0,0.4326,0.5674,,,,,,2,1
Rochester Community and Technical College,0.6806,0.1347,0.0853,0.047,0.0021,0.0,0.0365,0.0103,0.0034,0.3923,0.6077,,,,,,2,1
College of Saint Benedict,0.799,0.0265,0.0847,0.0467,0.0069,0.0006,0.0,0.0357,0.0,0.0,1.0,,,,,,3,2
St Cloud Technical and Community College,0.6962,0.1733,0.0561,0.0142,0.0039,0.0017,0.0447,0.0033,0.0067,0.441,0.559,,,,,,2,1
Saint Cloud State University,0.6523,0.0899,0.0412,0.0658,0.002,0.0007,0.0378,0.1061,0.0042,0.4916,0.5084,,,,,,4,1
Saint Johns University,0.7851,0.044,0.0768,0.0378,0.0074,0.0031,0.0,0.0458,0.0,1.0,0.0,,,,,,4,2
Saint Mary's University of Minnesota,0.7072,0.0919,0.0794,0.0331,0.0048,0.0007,0.0062,0.0311,0.0456,0.4372,0.5628,,,,,,4,2
St Olaf College,0.6845,0.0277,0.0706,0.0666,0.0,0.0003,0.0406,0.1048,0.0049,0.4171,0.5829,,,,,,3,2
Crown College,0.7331,0.0703,0.0664,0.0677,0.0039,0.0052,0.0286,0.0234,0.0013,0.4844,0.5156,,,,,,4,2
The College of Saint Scholastica,0.8273,0.0348,0.0364,0.0258,0.0119,0.0004,0.034,0.0196,0.0098,0.2921,0.7079,,,,,,4,2
St. Thomas University,0.0794,0.3358,0.386,0.0036,0.0022,0.0007,0.0255,0.1056,0.0612,0.5208,0.4792,,,,,,4,2
Empire Beauty School-Bloomington,0.2769,0.3231,0.1,0.0385,0.0308,0.0,0.1154,0.0,0.1154,0.0231,0.9769,,,,,,1,3
St Catherine University,0.5993,0.0998,0.1062,0.121,0.0013,0.0032,0.0389,0.0058,0.0245,0.0463,0.9537,,,,,,4,2
Rasmussen University-Minnesota,0.4941,0.1744,0.052,0.0412,0.0,0.0015,0.0283,0.0,0.2086,0.1559,0.8441,,,,,,4,3
Saint Paul College,0.291,0.3648,0.0906,0.1862,0.0061,0.0006,0.0484,0.0063,0.0061,0.4566,0.5434,,,,,,2,1
Southwest Minnesota State University,0.753,0.0685,0.0509,0.0218,0.0042,0.0016,0.0327,0.0571,0.0104,0.4006,0.5994,,,,,,4,1
Summit Academy Opportunities Industrialization Center,0.1968,0.4186,0.095,0.1244,0.0204,0.0045,0.0995,0.0181,0.0226,0.6267,0.3733,,,,,,1,2
United Theological Seminary of the Twin Cities,,,,,,,,,,,,,,,,,4,2
Vermilion Community College,0.7371,0.1416,0.0404,0.0022,0.009,0.0022,0.0472,0.0,0.0202,0.6764,0.3236,,,,,,2,1
Dunwoody College of Technology,0.7758,0.0553,0.0538,0.0538,0.006,0.0022,0.0321,0.003,0.0179,0.8244,0.1756,,,,,,3,2
Ridgewater College,0.8063,0.0418,0.1013,0.0085,0.0058,0.0012,0.0275,0.0012,0.0066,0.4432,0.5568,,,,,,2,1
Minnesota State College Southeast,0.8188,0.0501,0.0598,0.0246,0.0088,0.0009,0.029,0.0035,0.0044,0.4987,0.5013,,,,,,2,1
Winona State University,0.8369,0.0304,0.0459,0.0254,0.0028,0.0004,0.0304,0.0226,0.005,0.3409,0.6591,,,,,,4,1
Mitchell Hamline School of Law,,,,,,,,,,,,,,,,,4,2
Century College,0.5203,0.1123,0.0984,0.1898,0.0028,0.0006,0.047,0.0199,0.0089,0.4325,0.5675,,,,,,2,1
Alcorn State University,0.0188,0.9194,0.0052,0.0017,0.0014,0.0042,0.0,0.0493,0.0,0.3569,0.6431,,,,,,4,1
Belhaven University,0.3656,0.3705,0.0473,0.0973,0.0045,0.0,0.0246,0.0107,0.0795,0.3545,0.6455,,,,,,4,2
Blue Mountain College,0.763,0.1334,0.0283,0.0,0.0078,0.0,0.0298,0.0377,0.0,0.4647,0.5353,,,,,,4,2
Chris Beauty College,0.4625,0.45,0.0125,0.075,0.0,0.0,0.0,0.0,0.0,0.2375,0.7625,,,,,,1,3
Coahoma Community College,0.052,0.9196,0.0042,0.0014,0.0028,0.0007,0.0055,0.0062,0.0076,0.4304,0.5696,,,,,,2,1
Copiah-Lincoln Community College,0.5214,0.4324,0.0134,0.0039,0.0035,0.0013,0.0099,0.0,0.0143,0.3961,0.6039,,,,,,2,1
Delta State University,0.5845,0.3074,0.0241,0.0063,0.0027,0.0004,0.0165,0.0492,0.0089,0.4419,0.5581,,,,,,4,1
East Central Community College,0.5261,0.3241,0.0294,0.0022,0.0648,0.0022,0.0261,0.0098,0.0153,0.4052,0.5948,,,,,,2,1
East Mississippi Community College,0.4581,0.4905,0.017,0.0085,0.0108,0.0,0.0029,0.0,0.0121,0.4502,0.5498,,,,,,2,1
Fosters Cosmetology College,0.2353,0.7647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882,0.4118,,,,,,1,3
Academy of Hair Design-Grenada,0.5758,0.4242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606,0.9394,,,,,,1,3
Hinds Community College,0.317,0.597,0.0192,0.0076,0.0014,0.0001,0.0364,0.0,0.0213,0.383,0.617,,,,,,2,1
Holmes Community College,0.495,0.4581,0.0162,0.0088,0.0013,0.0002,0.007,0.0002,0.0132,0.3523,0.6477,,,,,,2,1
Itawamba Community College,0.6792,0.2608,0.0247,0.0055,0.0012,0.0,0.019,0.0,0.0095,0.4054,0.5946,,,,,,2,1
Jacksonville State University,0.6966,0.2047,0.0059,0.0068,0.0034,0.0004,0.0,0.0187,0.0635,0.4053,0.5947,,,,,,4,1
Jones County Junior College,0.641,0.3084,0.0128,0.005,0.0079,0.0013,0.0168,0.0,0.0068,0.3905,0.6095,,,,,,2,1
Meridian Community College,0.4622,0.4477,0.0108,0.0057,0.0162,0.0,0.0111,0.0,0.0463,0.313,0.687,,,,,,2,1
Millsaps College,0.6039,0.239,0.0455,0.0312,0.0078,0.0,0.0,0.0506,0.0221,0.4532,0.5468,,,,,,4,2
Mississippi Delta Community College,0.29,0.6674,0.019,0.0036,0.001,0.0,0.0,0.0,0.019,0.3563,0.6437,,,,,,2,1
University of Mississippi,0.7762,0.124,0.0373,0.0191,0.003,0.0008,0.0246,0.0148,0.0002,0.4343,0.5657,,,,,,4,1
Mississippi University for Women,0.5461,0.4105,0.0018,0.0081,0.013,0.0,0.0004,0.0201,0.0,0.1799,0.8201,,,,,,4,1
Mississippi Valley State University,0.0175,0.9043,0.0097,0.0032,0.0006,0.0019,0.0052,0.0,0.0576,0.4114,0.5886,,,,,,4,1
Southwest Mississippi Community College,0.493,0.4433,0.0209,0.0027,0.0016,0.0005,0.0134,0.0048,0.0198,0.3888,0.6112,,,,,,2,1
Mississippi College of Beauty Culture,0.7778,0.2037,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0185,0.9815,,,,,,1,3
Mississippi Gulf Coast Community College,0.5863,0.2416,0.0628,0.0255,0.0036,0.0016,0.0492,0.0,0.0296,0.3979,0.6021,,,,,,2,1
Mississippi Valley State University,0.0175,0.9043,0.0097,0.0032,0.0006,0.0019,0.0052,0.0,0.0576,0.4114,0.5886,,,,,,4,1
Northeast Mississippi Community College,0.762,0.1895,0.0184,0.0041,0.0013,0.0006,0.0177,0.0,0.0063,0.3888,0.6112,,,,,,2,1
Northwest Mississippi Community College,0.5832,0.3254,0.0417,0.008,0.0023,0.0012,0.0216,0.0,0.0165,0.3987,0.6013,,,,,,2,1
Pearl River Community College,0.6361,0.2907,0.0204,0.0074,0.0041,0.0,0.0,0.0021,0.0392,0.3662,0.6338,,,,,,2,1
Rust College,0.0,0.9201,0.0027,0.0,0.0,0.0,0.0,0.0136,0.0637,0.3997,0.6003,,,,,,3,2
Southeastern Free Will Baptist Bible College,0.8793,0.0,0.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.5345,0.4655,,,,,,3,2
Southwest Mississippi Community College,0.493,0.4433,0.0209,0.0027,0.0016,0.0005,0.0134,0.0048,0.0198,0.3888,0.6112,,,,,,2,1
University of Southern Mississippi,0.6046,0.2875,0.0345,0.0135,0.0045,0.0013,0.0359,0.0181,0.0,0.3658,0.6342,,,,,,4,1
Magnolia College of Cosmetology,0.1628,0.814,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0233,0.9767,,,,,,1,3
Tougaloo College,0.0014,0.9758,0.0028,0.0,0.0,0.0,0.0,0.0199,0.0,0.3485,0.6515,,,,,,4,2
Vaughn Beauty College,0.5758,0.3939,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Wesley Biblical Seminary,,,,,,,,,,,,,,,,,4,2
William Carey University,0.6282,0.2618,0.0218,0.0087,0.0029,0.0,0.0,0.0582,0.0184,0.3354,0.6646,,,,,,4,2
Aquinas Institute of Theology,,,,,,,,,,,,,,,,,4,2
Avila University,0.5313,0.222,0.1295,0.0167,0.007,0.0035,0.0264,0.0634,0.0,0.3744,0.6256,,,,,,4,2
Clarks Summit University,0.8116,0.069,0.0616,0.0205,0.0019,0.0,0.0317,0.0,0.0037,0.5019,0.4981,,,,,,4,2
House of Heavilin Beauty College-Blue Springs,0.5909,0.2955,0.0758,0.0,0.0,0.0,0.0379,0.0,0.0,0.0227,0.9773,,,,,,1,3
Cox College,0.8638,0.011,0.0193,0.022,0.0,0.0014,0.0358,0.0,0.0468,0.1334,0.8666,,,,,,4,2
Calvary University,0.7785,0.0796,0.0415,0.0173,0.0069,0.0069,0.0381,0.0035,0.0277,0.4602,0.5398,,,,,,4,2
Cape Girardeau Career and Technology Center,0.8862,0.0813,0.0,0.0081,0.0041,0.0,0.0203,0.0,0.0,0.3089,0.6911,,,,,,1,1
Central Christian College of the Bible,0.7157,0.1117,0.0711,0.0,0.0051,0.0,0.0558,0.0305,0.0102,0.6091,0.3909,,,,,,3,2
Central Methodist University-College of Liberal Arts and Sciences,0.674,0.1049,0.0927,0.0096,0.0026,0.0,0.035,0.0629,0.0184,0.4878,0.5122,,,,,,3,2
University of Central Missouri,0.7667,0.0951,0.051,0.0082,0.0027,0.0028,0.0468,0.0195,0.0072,0.4485,0.5515,,,,,,4,1
Grand River Technical School,0.9048,0.0119,0.0119,0.0119,0.0357,0.0,0.0238,0.0,0.0,0.7619,0.2381,,,,,,1,1
Cleveland University-Kansas City,0.7703,0.0946,0.0405,0.027,0.0,0.0,0.027,0.0,0.0405,0.2568,0.7432,,,,,,4,2
Fortis College-Columbia,0.1932,0.7686,0.0141,0.006,0.002,0.002,0.0121,0.0,0.002,0.1771,0.8229,,,,,,2,3
Conception Seminary College,0.7442,0.0,0.186,0.0465,0.0,0.0,0.0233,0.0,0.0,1.0,0.0,,,,,,3,2
Concordia Theological Seminary,,,,,,,,,,,,,,,,,4,2
Cottey College,0.6758,0.0469,0.082,0.0039,0.0078,0.0039,0.0508,0.1289,0.0,0.0,1.0,,,,,,3,2
Covenant Theological Seminary,,,,,,,,,,,,,,,,,4,2
Crowder College,0.7658,0.0141,0.1054,0.0117,0.02,0.0086,0.0458,0.01,0.0186,0.375,0.625,,,,,,2,1
Culver-Stockton College,0.6886,0.1308,0.0714,0.0086,0.0054,0.0032,0.0465,0.0454,0.0,0.5416,0.4584,,,,,,4,2
Drury University,0.8125,0.0291,0.0162,0.0095,0.0102,0.0041,0.0345,0.065,0.019,0.4245,0.5755,,,,,,4,2
East Central Community College,0.5261,0.3241,0.0294,0.0022,0.0648,0.0022,0.0261,0.0098,0.0153,0.4052,0.5948,,,,,,2,1
Eden Theological Seminary,,,,,,,,,,,,,,,,,4,2
Evangel University,0.7883,0.0429,0.0795,0.0103,0.0086,0.0006,0.04,0.0086,0.0212,0.4434,0.5566,,,,,,4,2
Fontbonne University,0.6476,0.1867,0.0315,0.0175,0.0023,0.0012,0.0373,0.0455,0.0303,0.3897,0.6103,,,,,,4,2
Four Rivers Career Center,0.9143,0.0286,0.0286,0.0,0.0,0.0,0.0286,0.0,0.0,0.0571,0.9429,,,,,,1,1
Ozarks Technical Community College,0.8161,0.0277,0.0568,0.0171,0.0065,0.002,0.0528,0.0,0.021,0.4085,0.5915,,,,,,2,1
Hannibal-LaGrange University,0.8,0.0298,0.0298,0.0066,0.0,0.0066,0.0099,0.0909,0.0264,0.4066,0.5934,,,,,,4,2
Harris-Stowe State University,0.0414,0.8398,0.0322,0.0037,0.0019,0.0,0.0284,0.0155,0.0371,0.3148,0.6852,,,,,,3,1
House of Heavilin Beauty College-Kansas City,0.0,0.9565,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Summit Salon Academy Kansas City,0.56,0.2,0.12,0.0,0.0,0.02,0.1,0.0,0.0,0.06,0.94,,,,,,1,3
Washington & Jefferson College,0.7368,0.065,0.057,0.0217,0.0,0.0,0.0313,0.0273,0.061,0.4848,0.5152,,,,,,4,2
Paul Mitchell the School-Missouri Columbia,0.045,0.1441,0.018,0.009,0.0,0.7748,0.009,0.0,0.0,0.0541,0.9459,,,,,,1,3
Barnes-Jewish College Goldfarb School of Nursing,0.7961,0.0721,0.0281,0.0299,0.0018,0.0018,0.0299,0.0246,0.0158,0.1248,0.8752,,,,,,4,2
Kansas City Art Institute,0.6628,0.0646,0.122,0.0459,0.0043,0.0,0.066,0.0057,0.0287,0.2755,0.7245,,,,,,3,2
Kenrick Glennon Seminary,,,,,,,,,,,,,,,,,4,2
A T Still University of Health Sciences,,,,,,,,,,,,,,,,,4,2
Lake Career and Technical Center,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1,1
Lex La-Ray Technical Center,0.9355,0.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.9677,,,,,,1,1
Lincoln University,0.2862,0.5707,0.0225,0.0069,0.0035,0.0012,0.0306,0.0335,0.045,0.3641,0.6359,,,,,,4,1
Lindenwood University,0.5796,0.1268,0.0451,0.011,0.0045,0.0058,0.0283,0.1103,0.0886,0.4534,0.5466,,,,,,4,2
State Technical College of Missouri,0.941,0.0104,0.0175,0.0058,0.0013,0.0,0.0175,0.0,0.0065,0.8296,0.1704,,,,,,2,1
Logan University,0.6986,0.1005,0.032,0.032,0.0046,0.0091,0.0685,0.0,0.0548,0.3425,0.6575,,,,,,4,2
Metropolitan Community College-Kansas City,0.5576,0.1701,0.1271,0.031,0.0026,0.0024,0.0766,0.0103,0.0223,0.3964,0.6036,,,,,,2,1
Lutheran School of Nursing,0.6159,0.3232,0.0061,0.0244,0.0,0.0,0.0305,0.0,0.0,0.1341,0.8659,,,,,,1,3
Maryville University of Saint Louis,0.6794,0.1177,0.0581,0.0306,0.0044,0.0,0.0393,0.0359,0.0347,0.3395,0.6605,,,,,,4,2
Merrell University of Beauty Arts and Science,0.8714,0.0857,0.0286,0.0,0.0,0.0,0.0,0.0,0.0143,0.0571,0.9429,,,,,,1,3
Midwest Institute,0.5242,0.29,0.0149,0.0037,0.0,0.0,0.0037,0.0,0.1636,0.0781,0.9219,,,,,,2,3
