School,enrolled,over_25,over_23,independent,dependent,unemployment,median_family_income,poverty_rate,admissions_rate,sat_mid_reading,sat_mid_math,sat_mid_writing,sat_mid_overall,region
Greene County Career and Technology Center,,0.5,,,,,,,1.0,,,,,2
Lac Courte Oreilles Ojibwe College,,0.6962,,,,,,,,,,,,3
Diesel Driving Academy-Shreveport,,0.6748,,,,,,,,,,,,5
Pima Medical Institute-Mesa,,0.5993,,,,,,,,,,,,6
Platt College-Los Angeles,,0.5254,,,,,,,,,,,,8
Platt College-Aurora,,0.7056,,,,,,,0.125,,,,,7
Paul Mitchell the School-Boise,,0.4039,,,,,,,,,,,,7
Educators of Beauty College of Cosmetology-Rockford,,0.2549,,,,,,,,,,,,3
Northwestern College,,0.5841,,,,,,,1.0,,,,,3
Aveda Institute-Chicago,,0.4074,,,,,,,,,,,,3
Ross Medical Education Center-Brighton,,0.5345,,,,,,,,,,,,3
Ross Medical Education Center-Ann Arbor,,0.3966,,,,,,,,,,,,3
Taylortown School of Beauty Inc,,0.5575,,,,,,,,,,,,3
Pike-Lincoln Technical Center,,0.6471,,,,,,,,,,,,4
West Virginia Junior College-United Career Institute,,0.3718,,,,,,,,,,,,2
Bethel Seminary-San Diego,,,,,,,,,,,,,,8
CUNY Stella and Charles Guttman Community College,,0.0186,,,,,,,,,,,,2
Brandman University,,0.8959,,,,,,,0.8929,,,,,8
New College of Florida,,0.0299,,,,,,,0.7308,660.0,610.0,,1286.0,5
Montana Bible College,,,,,,,,,0.4737,545.0,535.0,,1063.0,7
Conservatory of Recording Arts and Sciences,,0.2182,,,,,,,,,,,,6
Adrian's College of Beauty Turlock,,0.3444,,,,,,,,,,,,8
California Career School,,0.4512,,,,,,,,,,,,8
Dr. Ida Rolf Institute,,0.9375,,,,,,,,,,,,7
Sunstate Academy,,0.5968,,,,,,,,,,,,5
Elizabeth Grady School of Esthetics and Massage Therapy,,0.5556,,,,,,,,,,,,1
Ross Medical Education Center-Port Huron,,0.3415,,,,,,,,,,,,3
Capri Institute of Hair Design-Clifton,,0.7154,,,,,,,,,,,,2
Raphael's School of Beauty Culture Inc-Alliance,,0.4375,,,,,,,,,,,,3
Metro Technology Centers,,0.1642,,,,,,,,,,,,6
Hussian College-Daymar College Bowling Green,,0.7293,,,,,,,0.9438,,,,,5
Luna Community College,,0.4401,,,,,,,,,,,,6
Grabber School of Hair Design,,0.4787,,,,,,,,,,,,4
Yeshivah Gedolah Rabbinical College,,0.0333,,,,,,,,,,,,5
University of the District of Columbia-David A Clarke School of Law,,,,,,,,,,,,,,2
Raphael's School of Beauty Culture Inc-Brunswick,,0.4912,,,,,,,,,,,,3
Caribbean University-Ponce,,0.4342,,,,,,,,,,,,9
Caribbean University-Vega Baja,,0.2639,,,,,,,,,,,,9
University of Advancing Technology,,0.3276,,,,,,,0.8743,,,,,6
Paradise Valley Community College,,0.3376,,,,,,,,,,,,6
Chandler-Gilbert Community College,,0.1774,,,,,,,,,,,,6
Great Plains Technology Center,,0.3107,,,,,,,,,,,,6
Roane-Jackson Technical Center,,0.3571,,,,,,,,,,,,5
Pioneer Technology Center,,0.1339,,,,,,,,,,,,6
Portage Lakes Career Center,,0.5844,,,,,,,,,,,,3
Eastern College of Health Vocations-New Orleans,,0.3393,,,,,,,,,,,,5
Bell Mar Beauty College,,0.7126,,,,,,,,,,,,3
Caddo Kiowa Technology Center,,0.0929,,,,,,,,,,,,6
Palomar Institute of Cosmetology,,0.3617,,,,,,,,,,,,8
Southern Oklahoma Technology Center,,0.0673,,,,,,,,,,,,6
Autry Technology Center,,0.1267,,,,,,,,,,,,6
Greene County Vocational School District,,0.2222,,,,,,,,,,,,3
Canadian Valley Technology Center,,0.0566,,,,,,,,,,,,6
Wilkes-Barre Area Career and Technical Center Practical Nursing,,0.6438,,,,,,,0.4974,,,,,2
Meridian Technology Center,,0.0903,,,,,,,,,,,,6
Waynesville Career Center,,0.5,,,,,,,,,,,,4
Capitol School of Hairstyling and Esthetics,,0.1329,,,,,,,,,,,,4
Morris County Vocational School District,,0.5952,,,,,,,1.0,,,,,2
Ross Medical Education Center-Roosevelt Park,,0.4531,,,,,,,,,,,,3
Ross Medical Education Center-Kentwood,,0.3964,,,,,,,,,,,,3
South Florida Bible College and Theological Seminary,,0.7838,,,,,,,,,,,,5
Cloyd's Barber School 2 Inc,,0.5938,,,,,,,,,,,,5
Universal Technical Institute of Illinois Inc,,0.1248,,,,,,,,,,,,3
Pennsylvania College of Technology,,0.1824,,,,,,,,,,,,2
Commonwealth Institute of Funeral Service,,0.6573,,,,,,,,,,,,6
InterCoast Colleges-Santa Ana,,0.7611,,,,,,,,,,,,8
Stone Child College,,0.5472,,,,,,,,,,,,7
American Academy of Dramatic Arts-New York,,0.1413,,,,,,,0.8404,,,,,2
Suffolk County Community College,,0.1755,,,,,,,,,,,,2
Las Positas College,,0.3192,,,,,,,,,,,,8
Blades School of Hair Design,,0.2333,,,,,,,,,,,,2
Ogeechee Technical College,,0.3256,,,,,,,,,,,,5
Remington College-Mobile Campus,,0.5392,,,,,,,,,,,,5
Southern Regional Technical College,,0.2628,,,,,,,,,,,,5
Mercy-St Luke's School of Radiologic Technology,,0.1739,,,,,,,,,,,,4
Southwest Acupuncture College-Santa Fe,,,,,,,,,,,,,,6
Northwest Technology Center-Alva,,0.0208,,,,,,,,,,,,6
Mercer County Career Center,,0.8636,,,,,,,,,,,,2
California State University-San Marcos,,0.2049,,,,,,,0.6167,525.0,520.0,,1043.0,8
Hairmasters Institute of Cosmetology,,0.3,,,,,,,,,,,,3
Tricoci University of Beauty Cuture LLC-Bloomington,,0.3218,,,,,,,,,,,,3
Interactive College of Technology-Newport,,0.806,,,,,,,,,,,,5
Platt College-McCann-Monroe,,0.7049,,,,,,,,,,,,5
Ross Medical Education Center-Taylor,,0.4459,,,,,,,,,,,,3
National Tractor Trailer School Inc-Liverpool,,0.8506,,,,,,,,,,,,2
Interactive College of Technology-Chamblee,,0.7887,,,,,,,,,,,,5
Butler Beauty Academy-New Castle Beauty Academy,,0.3684,,,,,,,,,,,,2
NorthWest Arkansas Community College,,0.2348,,,,,,,,,,,,5
Brewster Technical College,,0.4933,,,,,,,,,,,,5
Hodges University,,0.759,,,,,,,0.6121,,,,,5
University of St. Augustine for Health Sciences,,,,,,,,,,,,,,8
Capital Area School of Practical Nursing,,0.6378,,,,,,,,,,,,3
Hair Professionals Career College,,0.5116,,,,,,,,,,,,3
Empire Beauty School-Bloomfield,,0.4043,,,,,,,,,,,,2
Southwest Technology Center,,0.1792,,,,,,,,,,,,6
Hussian College-Daymar College Clarksville,,0.7204,,,,,,,,,,,,5
Nossi College of Art,,0.2945,,,,,,,0.5022,,,,,5
Seguin Beauty School-New Braunfels,,0.2174,,,,,,,,,,,,6
Pima Medical Institute-Seattle,,0.643,,,,,,,,,,,,8
Mineral County Vocational Technical Center,,0.4444,,,,,,,,,,,,5
Hypnosis Motivation Institute,,0.9836,,,,,,,,,,,,8
Thanh Le College School of Cosmetology,,0.9375,,,,,,,,,,,,8
Southeastern Technical College,,0.2845,,,,,,,,,,,,5
Massachusetts School of Law,,,,,,,,,,,,,,1
Alliance Career Center,,0.4545,,,,,,,,,,,,3
Erwin Technical College,,0.4969,,,,,,,,,,,,5
Rosel School of Cosmetology,,0.8143,,,,,,,,,,,,3
Worsham College of Mortuary Science,,0.5339,,,,,,,,,,,,3
Bryan University,,0.8413,,,,,,,,,,,,6
Oregon College of Oriental Medicine,,,,,,,,,,,,,,8
Central Pennsylvania Institute of Science and Technology,,0.2875,,,,,,,0.8977,,,,,2
Northwest Educational Center,,0.2805,,,,,,,,,,,,6
Sebring Career Schools-Houston,,0.8864,,,,,,,,,,,,6
PCI Health Training Center,,0.3357,,,,,,,,,,,,6
Hamrick School,,0.8762,,,,,,,,,,,,3
Fortis College,,0.3571,,,,,,,,,,,,5
Downey Adult School,,0.5383,,,,,,,,,,,,8
CRU Institute of Cosmetology and Barbering,,0.5538,,,,,,,,,,,,8
Modern Technology School,,0.5789,,,,,,,,,,,,8
National Career Education,,0.5273,,,,,,,,,,,,8
North-West College-Glendale,,0.4156,,,,,,,,,,,,8
Fremont College,,0.712,,,,,,,,,,,,8
Pomona Unified School District Adult and Career Education,,0.529,,,,,,,,,,,,8
Universal College of Beauty Inc-Los Angeles 2,,0.5185,,,,,,,,,,,,8
IBMC College,,0.3137,,,,,,,,,,,,7
Avalon School of Cosmetology-Aurora,,0.4231,,,,,,,,,,,,7
Elite Cosmetology Barber & Spa Academy,,0.567,,,,,,,,,,,,8
Sunstate Academy,,0.5968,,,,,,,,,,,,5
Fortis College-Smyrna,,0.4881,,,,,,,,,,,,5
Ross College-Quad Cities,,0.5926,,,,,,,,,,,,4
Pivot Point Academy,,0.2278,,,,,,,,,,,,3
Blalock's Professional Beauty College,,0.4,,,,,,,,,,,,5
Diesel Driving Academy-Baton Rouge,,0.743,,,,,,,,,,,,5
New England Hair Academy,,0.5405,,,,,,,,,,,,1
Rob Roy Academy-Worcester,,0.575,,,,,,,,,,,,1
Upper Cape Cod Regional Technical School,,0.7471,,,,,,,0.6087,,,,,1
All-State Career-Baltimore,,0.6108,,,,,,,,,,,,2
Adler Graduate School,,,,,,,,,,,,,,4
Academy of Hair Design-Jackson,,0.5323,,,,,,,,,,,,5
KC's School of Hair Design,,0.1364,,,,,,,,,,,,5
Lincoln Technical Institute-Moorestown,,0.5494,,,,,,,,,,,,2
MCVSD,,0.4615,,,,,,,,,,,,2
Continental School of Beauty Culture-Olean,,0.5625,,,,,,,,,,,,2
National Tractor Trailer School Inc-Buffalo,,0.7714,,,,,,,,,,,,2
Yeshiva Gedolah Imrei Yosef D'spinka,,0.1288,,,,,,,,,,,,2
Knox County Career Center,,0.633,,,,,,,,,,,,3
Madison Adult Career Center,,0.7282,,,,,,,,,,,,3
Remington College-Cleveland Campus,,0.6495,,,,,,,,,,,,3
Toledo Academy of Beauty Culture-East,,0.5952,,,,,,,,,,,,3
U S Grant Joint Vocational School,,0.5,,,,,,,,,,,,3
Chisholm Trail Technology Center,,0.0327,,,,,,,,,,,,6
Gordon Cooper Technology Center,,0.0801,,,,,,,,,,,,6
Kiamichi Technology Center-McAlester,,0.3713,,,,,,,,,,,,6
YTI Career Institute-Altoona,,0.3636,,,,,,,,,,,,2
Eastern Center for Arts and Technology,,0.8026,,,,,,,0.9167,,,,,2
Empire Beauty School-Center City Philadelphia,,0.4191,,,,,,,,,,,,2
CEM College-Humacao,,0.3088,,,,,,,,,,,,9
Colegio Mayor de Tecnologia Inc,,0.1912,,,,,,,,,,,,9
Institucion Chaviano de Mayaguez,,0.4789,,,,,,,,,,,,9
Liceo de Arte-Dise-O y Comercio,,0.5055,,,,,,,,,,,,9
Universal Technology College of Puerto Rico,,0.4553,,,,,,,,,,,,9
Academy of Hair Technology,,0.6211,,,,,,,,,,,,5
Mr Wayne's School of Unisex Hair Design,,0.1852,,,,,,,,,,,,5
Queen City College,,0.6154,,,,,,,,,,,,5
College of the Marshall Islands,,0.1838,,,,,,,,,,,,9
Remington College-Fort Worth Campus,,0.5918,,,,,,,,,,,,6
Nuvani Institute,,0.2857,,,,,,,,,,,,6
Nuvani Institute,,0.2857,,,,,,,,,,,,6
Texas College of Cosmetology-Abilene,,0.2329,,,,,,,,,,,,6
Centura College-Newport News,,0.6648,,,,,,,,,,,,5
Centura College-Norfolk,,0.4303,,,,,,,,,,,,5
Virginia Beach City Public Schools School of Practical Nursing,,0.3167,,,,,,,,,,,,5
University of Washington-Bothell Campus,,0.1761,,,,,,,0.7414,560.0,580.0,,1147.0,8
University of Washington-Tacoma Campus,,0.2528,,,,,,,0.8731,545.0,540.0,,1081.0,8
Huntington School of Beauty Culture,,0.299,,,,,,,,,,,,5
Valley College-Beckley,,0.4444,,,,,,,,,,,,5
Valley College-Martinsburg,,0.6234,,,,,,,,,,,,5
Bellus Academy-Poway,,0.4274,,,,,,,,,,,,8
Capstone College,,0.678,,,,,,,,,,,,8
