School,enrolled,over_25,over_23,independent,dependent,unemployment,median_family_income,poverty_rate,admissions_rate,sat_mid_reading,sat_mid_math,sat_mid_writing,sat_mid_overall,region
Edinboro University of Pennsylvania,,0.1244,,,,,,,0.8332,540.0,525.0,,1065.0,2
Elizabethtown Community and Technical College,,0.4105,,,,,,,,,,,,5
Empire Beauty School-Lebanon,,0.3939,,,,,,,,,,,,2
Empire Beauty School-York,,0.4359,,,,,,,,,,,,2
Empire Beauty School-Lancaster,,0.3966,,,,,,,,,,,,2
Empire Beauty School-Shamokin Dam,,0.3659,,,,,,,,,,,,2
Empire Beauty School-Pottsville,,0.303,,,,,,,,,,,,2
Empire Beauty  School-Lehigh Valley,,0.3824,,,,,,,,,,,,2
Empire Beauty School-Gwinnett,,0.4808,,,,,,,,,,,,5
Empire Beauty School-Wyoming Valley,,0.3651,,,,,,,,,,,,2
Empire Beauty School-Harrisburg,,0.4083,,,,,,,,,,,,2
Empire Beauty School-Reading,,0.3563,,,,,,,,,,,,2
Erie Institute of Technology Inc,,0.5111,,,,,,,,,,,,2
Evangelical Theological Seminary,,,,,,,,,,,,,,2
Franklin and Marshall College,,0.0009,,,,,,,0.3039,,,,,2
Gannon University,,0.0615,,,,,,,0.7552,570.0,565.0,,1135.0,2
Geneva College,,0.0961,,,,,,,0.5323,575.0,555.0,,1142.0,2
Gettysburg College,,0.0017,,,,,,,0.4804,,,,,2
Empire Beauty School-NE Philadelphia,,0.3011,,,,,,,,,,,,2
Gratz College,,0.0541,,,,,,,,,,,,2
Grove City College,,0.0057,,,,,,,0.7943,634.0,624.0,,1259.0,2
Gwynedd Mercy University,,0.2981,,,,,,,0.9515,515.0,500.0,,1022.0,2
Harcum College,,0.5033,,,,,,,,,,,,2
Harrisburg Area Community College,,0.3514,,,,,,,,,,,,2
Haverford College,,0.0015,,,,,,,0.1632,715.0,745.0,,1468.0,2
Commonwealth Technical Institute,,0.114,,,,,,,,,,,,2
Holy Family University,,0.2107,,,,,,,0.7277,520.0,500.0,,1022.0,2
Hussian College-Philadelphia,,0.2656,,,,,,,1.0,,,,,2
Immaculata University,,0.2967,,,,,,,0.8101,535.0,515.0,,1054.0,2
Indiana University of Pennsylvania-Main Campus,,0.0786,,,,,,,0.93,515.0,500.0,,1017.0,2
UPMC Jameson School of Nursing,,0.2637,,,,,,,1.0,,,,,2
Great Lakes Institute of Technology,,0.3824,,,,,,,,,,,,2
Johnson County Community College,,0.2722,,,,,,,,,,,,4
Juniata College,,0.0291,,,,,,,0.7078,,,,,2
Keystone College,,0.2182,,,,,,,0.7874,520.0,455.0,,974.0,2
CUNY Kingsborough Community College,,0.2303,,,,,,,,,,,,2
Butler Beauty Academy-Kittanning Beauty Academy,,0.2727,,,,,,,,,,,,2
Kutztown University of Pennsylvania,,0.0856,,,,,,,0.8992,535.0,520.0,,1058.0,2
Rochester University,,0.2644,,,,,,,1.0,490.0,480.0,,980.0,3
La Salle University,,0.1201,,,,,,,0.7771,,,,,2
Lackawanna College,,0.2978,,,,,,,,,,,,2
Remington College-Lafayette Campus,,0.6098,,,,,,,,,,,,5
Lancaster Bible College,,0.3299,,,,,,,0.9601,550.0,530.0,,1081.0,2
Lancaster Theological Seminary,,,,,,,,,,,,,,2
Lansdale School of Business,,0.8065,,,,,,,,,,,,2
Lansdale School of Cosmetology Inc,,0.3654,,,,,,,,,,,,2
Lebanon Valley College,,0.0243,,,,,,,0.7958,575.0,585.0,,1165.0,2
Lehigh Carbon Community College,,0.3003,,,,,,,,,,,,2
Platt College-Berks Technical Institute,,0.5233,,,,,,,,,,,,2
Lehigh University,,0.0037,,,,,,,0.321,655.0,710.0,,1380.0,2
Lincoln Technical Institute-Allentown,,0.4476,,,,,,,,,,,,2
Lincoln Technical Institute-Philadelphia,,0.4294,,,,,,,,,,,,2
Lincoln University,,0.1433,,,,,,,,,,,,4
Lock Haven University,,0.1048,,,,,,,0.9483,515.0,510.0,,1026.0,2
UPMC St. Margaret School of Nursing,,0.4922,,,,,,,0.6364,,,,,2
United Lutheran Seminary,,,,,,,,,,,,,,2
Luzerne County Community College,,0.3508,,,,,,,,,,,,2
Lycoming College,,0.0158,,,,,,,0.623,565.0,565.0,,1126.0,2
Pine Manor College,,0.0772,,,,,,,0.4544,,,,,1
Mansfield University of Pennsylvania,,0.1071,,,,,,,0.9606,520.0,500.0,,1019.0,2
Marywood University,,0.0893,,,,,,,0.7776,550.0,545.0,,1098.0,2
Vet Tech Institute,,0.1327,,,,,,,,,,,,2
Roxborough Memorial Hospital School of Nursing,,0.5949,,,,,,,,,,,,2
Mercyhurst University,,0.0488,,,,,,,0.8644,,,,,2
Messiah University,,0.0185,,,,,,,0.7587,610.0,590.0,,1213.0,2
ASPIRA City College,,0.5714,,,,,,,,,,,,2
Millersville University of Pennsylvania,,0.113,,,,,,,0.7927,545.0,530.0,,1075.0,2
Misericordia University,,0.1767,,,,,,,0.8578,565.0,570.0,,1144.0,2
Montgomery County Community College,,0.3008,,,,,,,,,,,,2
Moore College of Art and Design,,0.0517,,,,,,,0.4699,595.0,580.0,,1186.0,2
Moravian College,,0.0936,,,,,,,0.7518,,,,,2
Mount Aloysius College,,0.1307,,,,,,,0.9488,,,,,2
Muhlenberg College,,0.056,,,,,,,0.6624,630.0,615.0,,1270.0,2
Neumann University,,0.1715,,,,,,,0.6232,505.0,500.0,,1002.0,2
New Castle School of Trades,,0.5103,,,,,,,1.0,,,,,2
Northampton County Area Community College,,0.3229,,,,,,,,,,,,2
Heritage Valley Kennedy School of Nursing,,0.5732,,,,,,,1.0,,,,,2
Orleans Technical College,,0.5514,,,,,,,0.6069,,,,,2
Salus University,,,,,,,,,,,,,,2
Pennsylvania Institute of Technology,,0.6791,,,,,,,,,,,,2
Pennsylvania State University-Penn State Erie-Behrend College,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Great Valley,,,,,,,,,,,,,,2
Pennsylvania State University-College of Medicine,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State New Kensington,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Shenango,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Wilkes-Barre,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Scranton,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Lehigh Valley,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Altoona,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Beaver,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Berks,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Harrisburg,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Brandywine,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State DuBois,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Fayette- Eberly,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Hazleton,,,,,,,,,,,,,,2
Pennsylvania State University-Main Campus,,0.1257,,,,,,,0.7594,590.0,600.0,,1201.0,2
Pennsylvania State University-Penn State Greater Allegheny,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Mont Alto,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Abington,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State Schuylkill,,,,,,,,,,,,,,2
Pennsylvania State University-Penn State York,,,,,,,,,,,,,,2
Peirce College,,0.8237,,,,,,,,,,,,2
Penn Commercial Business/Technical School,,0.3665,,,,,,,0.7546,,,,,2
Pennco Tech-Bristol,,0.4758,,,,,,,,,,,,2
Pennsylvania Academy of the Fine Arts,,0.1244,,,,,,,0.8837,,,,,2
Pennsylvania Gunsmith School,,0.5493,,,,,,,,,,,,2
Cortiva Institute-King of Prussia,,0.725,,,,,,,,,,,,2
Pennsylvania College of Art and Design,,0.0366,,,,,,,0.4334,,,,,2
University of Pennsylvania,,0.0671,,,,,,,0.0766,730.0,775.0,,1511.0,2
The University of the Arts,,0.0324,,,,,,,0.7334,,,,,2
Cairn University-Langhorne,,0.0763,,,,,,,0.8278,575.0,549.0,,1120.0,2
Philadelphia College of Osteopathic Medicine,,,,,,,,,,,,,,2
University of the Sciences,,0.0138,,,,,,,0.7095,600.0,615.0,,1218.0,2
Community College of Philadelphia,,0.402,,,,,,,,,,,,2
University of Pittsburgh-Bradford,,0.0603,,,,,,,0.7288,540.0,525.0,,1068.0,2
University of Pittsburgh-Greensburg,,0.064,,,,,,,0.8383,555.0,545.0,,1107.0,2
University of Pittsburgh-Johnstown,,0.0361,,,,,,,0.7854,560.0,560.0,,1118.0,2
University of Pittsburgh-Pittsburgh Campus,,0.0358,,,,,,,0.5665,665.0,685.0,,1365.0,2
University of Pittsburgh-Titusville,,0.3037,,,,,,,0.7241,460.0,450.0,,910.0,2
Beaver Falls Beauty Academy,,0.6538,,,,,,,,,,,,2
Pittsburgh Institute of Aeronautics,,0.2588,,,,,,,,,,,,2
Pittsburgh Institute of Mortuary Science Inc,,0.5512,,,,,,,,,,,,2
Pittsburgh Technical College,,0.2403,,,,,,,,,,,,2
Pittsburgh Theological Seminary,,,,,,,,,,,,,,2
Point Park University,,0.1981,,,,,,,0.7311,555.0,530.0,,1097.0,2
Joseph F McCloskey School of Nursing,,0.3562,,,,,,,,,,,,2
The Salon Professional Academy-Altoona,,0.3509,,,,,,,,,,,,2
Reading Area Community College,,0.304,,,,,,,,,,,,2
Reading Hospital School of Health Sciences,,0.4242,,,,,,,0.2286,530.0,536.0,,1066.0,2
Reconstructionist Rabbinical College,,,,,,,,,,,,,,2
Reformed Presbyterian Theological Seminary,,,,,,,,,,,,,,2
Walnut Hill College,,0.1776,,,,,,,0.9784,,,,,2
Robert Morris University Illinois,,0.1658,,,,,,,0.6341,,,,,3
Rosedale Technical College,,0.3122,,,,,,,0.6018,,,,,2
Rosemont College,,0.2278,,,,,,,0.9209,525.0,530.0,,1049.0,2
University of Saint Francis-Fort Wayne,,0.1954,,,,,,,0.9622,534.0,525.0,,1072.0,3
Mount Saint Joseph University,,0.091,,,,,,,0.6241,545.0,530.0,,1097.0,3
College of Mount Saint Vincent,,0.1269,,,,,,,0.9217,515.0,495.0,,1015.0,2
Saint Vincent de Paul Regional Seminary,,,,,,,,,,,,,,5
Schuylkill Technology Center,,0.6481,,,,,,,,,,,,2
Pennsylvania State University-Penn State Scranton,,,,,,,,,,,,,,2
Seton Hill University,,0.1059,,,,,,,0.757,,,,,2
UPMC Shadyside School of Nursing,,0.6242,,,,,,,0.44,,,,,2
Sharon Regional School of Nursing,,0.4706,,,,,,,,,,,,2
Laurel Technical Institute,,0.3962,,,,,,,0.9186,,,,,2
Shippensburg University of Pennsylvania,,0.0512,,,,,,,0.9123,525.0,515.0,,1039.0,2
Slippery Rock University of Pennsylvania,,0.0675,,,,,,,0.7065,545.0,540.0,,1088.0,2
Saint Charles Borromeo Seminary-Overbrook,,0.2292,,,,,,,1.0,,,,,2
South Hills Beauty Academy,,0.4151,,,,,,,,,,,,2
St Lukes Hospital School of Nursing,,0.5394,,,,,,,,,,,,2
The Beauty Institute,,0.2821,,,,,,,,,,,,2
Susquehanna University,,0.0173,,,,,,,0.7203,,,,,2
Swarthmore College,,0.0038,,,,,,,0.0893,715.0,745.0,,1469.0,2
Thaddeus Stevens College of Technology,,0.0765,,,,,,,0.8873,,,,,2
Talmudical Yeshiva of Philadelphia,,,,,,,,,0.7547,,,,,2
Temple University,,0.0895,,,,,,,0.6004,,,,,2
Theological Seminary of the Reformed Episcopal Church,,,,,,,,,,,,,,2
Thiel College,,0.0343,,,,,,,0.7937,515.0,505.0,,1017.0,2
Thomas Jefferson University,,0.2805,,,,,,,0.6588,585.0,580.0,,1171.0,2
Triangle Tech Inc-Pittsburgh,,0.4345,,,,,,,,,,,,2
Triangle Tech Inc-Greensburg,,0.3453,,,,,,,,,,,,2
Triangle Tech Inc-Dubois,,0.2773,,,,,,,,,,,,2
Trinity Episcopal School for Ministry,,,,,,,,,,,,,,2
Ursinus College,,0.0082,,,,,,,0.7909,625.0,625.0,,1257.0,2
University of Valley Forge,,0.1455,,,,,,,0.6269,,,,,2
Valley Forge Military College,,0.0067,,,,,,,,,,,,2
Venus Beauty Academy,,0.3596,,,,,,,,,,,,2
Villanova University,,0.0424,,,,,,,0.2824,680.0,715.0,,1422.0,2
Washington Hospital School of Nursing,,0.4423,,,,,,,,,,,,2
Waynesburg University,,0.0313,,,,,,,0.9251,535.0,515.0,,1053.0,2
Welder Training and Testing Institute,,0.4384,,,,,,,,,,,,2
