School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
San Joaquin Delta College,0.1581,0.07,0.5025,0.1822,0.0037,0.0051,0.0521,0.0,0.0263,0.41,0.59,,,,,,2,1
San Joaquin Valley College-Visalia,0.2147,0.0606,0.5223,0.0455,0.007,0.0091,0.0261,0.0016,0.1131,0.3413,0.6588,,,,,,3,3
William Jessup University,0.5209,0.0554,0.2039,0.049,0.0144,0.0064,0.0064,0.0506,0.0931,0.4101,0.5899,,,,,,4,2
San Jose City College,0.1313,0.0614,0.4849,0.2359,0.0013,0.0067,0.0293,0.0177,0.0315,0.4235,0.5765,,,,,,2,1
San Jose State University,0.1418,0.035,0.2915,0.3623,0.0005,0.0051,0.0481,0.0785,0.0373,0.5028,0.4972,,,,,,4,1
College of San Mateo,0.2458,0.0268,0.309,0.2143,0.0014,0.0278,0.0554,0.0801,0.0394,0.5194,0.4806,,,,,,2,1
Santa Barbara Business College-Bakersfield,0.1656,0.0649,0.6818,0.0422,0.0097,0.0195,0.0032,0.0032,0.0097,0.224,0.776,,,,,,3,3
Santa Barbara Business College-Santa Maria,0.2584,0.0337,0.6292,0.0562,0.0,0.0112,0.0,0.0,0.0112,0.1573,0.8427,,,,,,3,3
Santa Barbara City College,0.349,0.0259,0.3791,0.0473,0.0039,0.0023,0.0459,0.0668,0.0798,0.4482,0.5518,,,,,,2,1
Santa Clara University,0.472,0.0307,0.1801,0.1753,0.0007,0.0023,0.0754,0.0442,0.0194,0.4998,0.5002,,,,,,4,2
Santa Monica College,0.2294,0.0839,0.4126,0.0878,0.0018,0.002,0.0435,0.1005,0.0386,0.4553,0.5447,,,,,,3,1
Santa Rosa Junior College,0.3952,0.0208,0.3791,0.0433,0.0055,0.0039,0.0463,0.0097,0.0962,0.4532,0.5468,,,,,,2,1
Saybrook University,,,,,,,,,,,,,,,,,4,2
Scripps College,0.5254,0.0369,0.144,0.1607,0.0,0.0018,0.0656,0.0462,0.0194,0.0,1.0,,,,,,4,2
College of the Sequoias,0.2003,0.0209,0.6889,0.0349,0.0033,0.0013,0.029,0.001,0.0204,0.421,0.579,,,,,,2,1
Shasta Bible College and Graduate School,0.7586,0.069,0.0345,0.0345,0.0345,0.0,0.069,0.0,0.0,0.5517,0.4483,,,,,,4,2
Shasta Bible College and Graduate School,0.7586,0.069,0.0345,0.0345,0.0345,0.0,0.069,0.0,0.0,0.5517,0.4483,,,,,,4,2
Sierra College,0.5179,0.03,0.2786,0.0677,0.0043,0.0049,0.0601,0.0073,0.0293,0.4494,0.5506,,,,,,2,1
Sierra College of Beauty,0.1159,0.0507,0.471,0.0652,0.0,0.0,0.0,0.0,0.2971,0.1594,0.8406,,,,,,1,3
Trinity Law School,,,,,,,,,,,,,,,,,4,2
Simpson University,0.5207,0.0385,0.2197,0.0613,0.0143,0.0086,0.0471,0.0,0.0899,0.4009,0.5991,,,,,,4,2
College of the Siskiyous,0.5367,0.0527,0.2017,0.0349,0.0285,0.0078,0.0763,0.0057,0.0556,0.4783,0.5217,,,,,,2,1
Charles A Jones Career and Education Center,0.284,0.0864,0.2099,0.3951,0.0041,0.0206,0.0,0.0,0.0,0.3086,0.6914,,,,,,1,1
Skyline College,0.1709,0.0253,0.3208,0.3328,0.0019,0.0131,0.0557,0.0503,0.0292,0.4692,0.5308,,,,,,3,1
San Bernardino Valley College,0.1058,0.1074,0.693,0.0412,0.0014,0.0026,0.0344,0.0022,0.012,0.4153,0.5847,,,,,,2,1
Saint Mary's College of California,0.4183,0.0403,0.2804,0.1132,0.0038,0.016,0.0752,0.0262,0.0266,0.4347,0.5653,,,,,,4,2
Solano Community College,0.2358,0.1276,0.3342,0.1476,0.0028,0.0095,0.0865,0.002,0.054,0.4183,0.5817,,,,,,3,1
Sonoma State University,0.4274,0.0211,0.3519,0.0489,0.0031,0.0033,0.0669,0.032,0.0454,0.3805,0.6195,,,,,,4,1
South Baylo University,,,,,,,,,,,,,,,,,4,2
South Coast College,0.2699,0.0619,0.3628,0.1239,0.0088,0.0088,0.0841,0.0,0.0796,0.0885,0.9115,,,,,,2,3
Vanguard University of Southern California,0.3448,0.0502,0.4295,0.0543,0.0031,0.0078,0.024,0.0084,0.0778,0.3255,0.6745,,,,,,4,2
Concorde Career College-Garden Grove,0.0577,0.0323,0.3294,0.1783,0.0034,0.017,0.0153,0.0034,0.3633,0.3022,0.6978,,,,,,2,3
Southwestern College,0.0722,0.0412,0.7177,0.1054,0.0022,0.0039,0.0402,0.0014,0.0158,0.4549,0.5451,,,,,,2,1
St John's Seminary,,,,,,,,,,,,,,,,,4,2
Starr King School for the Ministry,,,,,,,,,,,,,,,,,4,2
Marshall B Ketchum University,,,,,,,,,,,,,,,,,4,2
Southern California Institute of Architecture,0.1477,0.0042,0.135,0.1139,0.0,0.0042,0.0211,0.5738,0.0,0.616,0.384,,,,,,4,2
Vanguard University of Southern California,0.3448,0.0502,0.4295,0.0543,0.0031,0.0078,0.024,0.0084,0.0778,0.3255,0.6745,,,,,,4,2
Southwestern Law School,,,,,,,,,,,,,,,,,4,2
Taft College,0.2749,0.0532,0.6034,0.0255,0.0073,0.0028,0.0233,0.0007,0.0089,0.5936,0.4064,,,,,,2,1
Claremont School of Theology,,,,,,,,,,,,,,,,,4,2
Thomas Aquinas College,0.7062,0.0023,0.1572,0.0182,0.0023,0.0046,0.0547,0.0319,0.0228,0.4715,0.5285,,,,,,3,2
Epic Bible College,0.4587,0.2018,0.2018,0.0183,0.0092,0.0183,0.0734,0.0183,0.0,0.367,0.633,,,,,,4,2
United Education Institute-Huntington Park Campus,0.0033,0.0391,0.468,0.0,0.0,0.0,0.0033,0.0,0.4864,0.2964,0.7036,,,,,,1,3
Concorde Career College-San Bernardino,0.0979,0.0437,0.3444,0.0245,0.007,0.0052,0.0087,0.0,0.4685,0.1923,0.8077,,,,,,2,3
Concorde Career College-North Hollywood,0.0399,0.0133,0.3261,0.0616,0.0033,0.0,0.01,0.0,0.5458,0.2862,0.7138,,,,,,2,3
The Santa Barbara and Ventura Colleges of Law at Ventura,,,,,,,,,,,,,,,,,4,2
The Santa Barbara and Ventura Colleges of Law at Ventura,,,,,,,,,,,,,,,,,4,2
Victor Valley College,0.2233,0.0989,0.5783,0.024,0.0035,0.0038,0.0505,0.0011,0.0166,0.4001,0.5999,,,,,,2,1
Berkeley College-New York,0.0509,0.21,0.2306,0.0246,0.0021,0.0,0.0028,0.0907,0.3883,0.3594,0.6406,,,,,,3,3
Walden University,0.4177,0.3366,0.0698,0.0194,0.002,0.0043,0.0083,0.0128,0.129,0.1826,0.8174,,,,,,4,3
Waynes College of Beauty,0.0476,0.0238,0.9048,0.0,0.0,0.0238,0.0,0.0,0.0,0.2381,0.7619,,,,,,1,3
West Hills College-Coalinga,0.1569,0.0471,0.6896,0.0325,0.0096,0.0038,0.0203,0.0054,0.0348,0.4795,0.5205,,,,,,2,1
West Los Angeles College,0.144,0.2222,0.4657,0.0435,0.0019,0.0034,0.0343,0.0158,0.0691,0.3764,0.6236,,,,,,3,1
West Valley College,0.3778,0.0243,0.3138,0.1757,0.0023,0.0027,0.0657,0.0084,0.0293,0.4478,0.5522,,,,,,2,1
Carrington College-Sacramento,0.2533,0.0856,0.4293,0.1322,0.0129,0.0242,0.0365,0.0064,0.0196,0.122,0.878,,,,,,2,3
Westminster Theological Seminary in California,,,,,,,,,,,,,,,,,4,2
Westmont College,0.5441,0.0167,0.1971,0.0761,0.0015,0.0053,0.0616,0.0221,0.0753,0.4003,0.5997,,,,,,3,2
Whittier College,0.2492,0.048,0.513,0.0701,0.004,0.0028,0.074,0.0322,0.0068,0.4356,0.5644,,,,,,4,2
Woodbury University,0.3384,0.0361,0.3764,0.0993,0.0027,0.0018,0.0334,0.1101,0.0018,0.4856,0.5144,,,,,,4,2
The Wright Institute,,,,,,,,,,,,,,,,,4,2
Thomas Jefferson School of Law,,,,,,,,,,,,,,,,,4,2
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,0.9783,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,1.0,0.0,,,,,,3,2
Cambridge Junior College-Yuba City,0.3571,0.0179,0.4643,0.0714,0.0536,0.0,0.0357,0.0,0.0,0.0179,0.9821,,,,,,1,3
The Salon Professional Academy-Grand Junction,0.6102,0.0339,0.2881,0.0,0.0,0.0,0.0,0.0,0.0678,0.0169,0.9831,,,,,,1,3
Adams State University,0.4053,0.0892,0.366,0.011,0.0139,0.0069,0.033,0.0145,0.0602,0.5547,0.4453,,,,,,4,1
Aims Community College,0.5182,0.0242,0.3838,0.0141,0.0048,0.0033,0.026,0.0179,0.0078,0.4307,0.5693,,,,,,2,1
Arapahoe Community College,0.491,0.0274,0.1576,0.0282,0.0048,0.003,0.0305,0.014,0.2435,0.4536,0.5464,,,,,,2,1
Bel-Rea Institute of Animal Technology,0.7083,0.0243,0.1493,0.0104,0.0104,0.0035,0.0868,0.0035,0.0035,0.0833,0.9167,,,,,,2,3
University of Colorado Denver/Anschutz Medical Campus,0.4449,0.0548,0.2472,0.1036,0.0031,0.0013,0.0564,0.0793,0.0094,0.4514,0.5486,,,,,,4,1
Colorado Technical University-Colorado Springs,0.308,0.2281,0.0082,0.0088,0.0117,0.0061,0.0349,0.0002,0.394,0.3526,0.6474,,,,,,4,3
Spartan College of Aeronautics and Technology,0.64,0.0523,0.1508,0.0308,0.0062,0.0185,0.0677,0.0,0.0338,0.9262,0.0738,,,,,,2,3
University of Colorado Boulder,0.6728,0.0159,0.1276,0.0583,0.0013,0.001,0.0608,0.0564,0.0058,0.5459,0.4541,,,,,,4,1
Colorado Christian University,0.6249,0.1162,0.1794,0.0156,0.0081,0.0036,0.0362,0.0,0.0158,0.2967,0.7033,,,,,,4,2
Regis University,0.4811,0.0371,0.2244,0.0498,0.0047,0.0029,0.0401,0.0283,0.1315,0.3927,0.6073,,,,,,4,2
Concorde Career College-Aurora,0.1253,0.0733,0.1489,0.0047,0.0047,0.0,0.0071,0.0,0.6359,0.1773,0.8227,,,,,,2,3
Colorado Mountain College,0.6274,0.0089,0.2912,0.0099,0.0045,0.0013,0.0249,0.0,0.0319,0.4166,0.5834,,,,,,3,1
Colorado Northwestern Community College,0.7232,0.0362,0.1829,0.0082,0.0049,0.0016,0.0181,0.0132,0.0115,0.3608,0.6392,,,,,,2,1
Colorado School of Mines,0.7029,0.0098,0.1064,0.0472,0.0031,0.0006,0.0555,0.0492,0.0253,0.6886,0.3114,,,,,,4,1
Colorado School of Trades,0.6309,0.0201,0.0403,0.0134,0.0201,0.0134,0.0,0.0,0.2617,0.9866,0.0134,,,,,,2,3
Colorado State University-Fort Collins,0.7047,0.0226,0.1496,0.0265,0.0046,0.0015,0.0477,0.0356,0.0072,0.4777,0.5223,,,,,,4,1
Colorado Technical University-Colorado Springs,0.308,0.2281,0.0082,0.0088,0.0117,0.0061,0.0349,0.0002,0.394,0.3526,0.6474,,,,,,4,3
Community College of Aurora,0.299,0.2243,0.2849,0.0557,0.0063,0.0039,0.0503,0.0488,0.0269,0.4,0.6,,,,,,2,1
Technical College of the Rockies,0.7863,0.0085,0.1282,0.0085,0.0256,0.0,0.0256,0.0,0.0171,0.4701,0.5299,,,,,,1,1
Community College of Denver,0.335,0.1258,0.3396,0.065,0.01,0.0014,0.045,0.0569,0.0213,0.3983,0.6017,,,,,,3,1
Lincoln College of Technology-Denver,0.4981,0.0611,0.3269,0.0089,0.0231,0.003,0.0573,0.0,0.0216,0.9233,0.0767,,,,,,2,3
Denver Seminary,,,,,,,,,,,,,,,,,4,2
University of Colorado Denver/Anschutz Medical Campus,0.4449,0.0548,0.2472,0.1036,0.0031,0.0013,0.0564,0.0793,0.0094,0.4514,0.5486,,,,,,4,1
Emily Griffith Technical College,0.5714,0.0423,0.2994,0.0141,0.0118,0.0045,0.019,0.0208,0.0166,0.8799,0.1201,,,,,,1,1
Fort Lewis College,0.4351,0.0101,0.1227,0.0062,0.2977,0.0019,0.1075,0.0071,0.0117,0.4666,0.5334,,,,,,4,1
Front Range Community College,0.6145,0.0225,0.2315,0.0365,0.0065,0.0016,0.0359,0.0214,0.0296,0.4182,0.5818,,,,,,2,1
Iliff School of Theology,,,,,,,,,,,,,,,,,4,2
International Salon and Spa Academy,0.4331,0.1972,0.2218,0.0141,0.007,0.007,0.1162,0.0,0.0035,0.1549,0.8451,,,,,,1,3
Lamar Community College,0.4877,0.0813,0.3138,0.0019,0.0227,0.0038,0.0265,0.0473,0.0151,0.4518,0.5482,,,,,,2,1
Colorado Mesa University,0.6686,0.0188,0.2105,0.0137,0.0052,0.0051,0.0419,0.0127,0.0235,0.4579,0.5421,,,,,,4,1
Metropolitan State University of Denver,0.5049,0.0634,0.3027,0.043,0.0054,0.0018,0.0491,0.0069,0.0227,0.4632,0.5368,,,,,,4,1
Morgan Community College,0.4894,0.0718,0.3752,0.0016,0.0016,0.0,0.0147,0.0261,0.0196,0.3132,0.6868,,,,,,2,1
Naropa University,0.6927,0.0081,0.1375,0.0189,0.0,0.0,0.0593,0.0162,0.0674,0.2938,0.7062,,,,,,4,2
Nazarene Bible College,0.8037,0.0584,0.0864,0.0117,0.0093,0.0,0.0304,0.0,0.0,0.5304,0.4696,,,,,,3,2
Northeastern Junior College,0.6588,0.0442,0.1858,0.0088,0.0049,0.002,0.0354,0.0364,0.0236,0.4621,0.5379,,,,,,2,1
University of Northern Colorado,0.6275,0.0437,0.2354,0.0211,0.0045,0.0022,0.0458,0.0085,0.0112,0.3339,0.6661,,,,,,4,1
Otero Junior College,0.4429,0.064,0.3588,0.0113,0.0151,0.0013,0.0314,0.0514,0.0238,0.4266,0.5734,,,,,,2,1
Pikes Peak Community College,0.5573,0.0841,0.2124,0.0288,0.0085,0.006,0.0584,0.0103,0.0342,0.419,0.581,,,,,,2,1
Pueblo Community College,0.5202,0.0229,0.3704,0.0081,0.0219,0.0021,0.0307,0.0039,0.0198,0.3308,0.6692,,,,,,3,1
Red Rocks Community College,0.6489,0.0186,0.208,0.0279,0.0084,0.0026,0.0314,0.0175,0.0367,0.5075,0.4925,,,,,,3,1
Regis University,0.4811,0.0371,0.2244,0.0498,0.0047,0.0029,0.0401,0.0283,0.1315,0.3927,0.6073,,,,,,4,2
Rocky Mountain College of Art and Design,0.5832,0.1021,0.1284,0.0352,0.0228,0.0,0.0083,0.0104,0.1097,0.3016,0.6984,,,,,,3,3
Montessori Education Center of the Rockies,0.4286,0.0476,0.381,0.0,0.1429,0.0,0.0,0.0,0.0,0.0952,0.9048,,,,,,1,2
Colorado State University Pueblo,0.454,0.0621,0.3592,0.0119,0.0044,0.0041,0.0563,0.0223,0.0258,0.4749,0.5251,,,,,,4,1
Pickens Technical College,0.2622,0.1592,0.4614,0.0467,0.0057,0.0019,0.0276,0.0276,0.0076,0.5758,0.4242,,,,,,1,1
Intellitec College-Colorado Springs,0.6255,0.1718,0.1525,0.0193,0.0058,0.0,0.0,0.0,0.0251,0.7471,0.2529,,,,,,2,3
Intellitec College-Grand Junction,0.5245,0.0387,0.3531,0.009,0.0619,0.0,0.0,0.0,0.0129,0.4098,0.5902,,,,,,2,3
Trinidad State Junior College,0.3695,0.0358,0.4522,0.0037,0.0184,0.0092,0.0285,0.0395,0.0432,0.4421,0.5579,,,,,,2,1
United States Air Force Academy,0.6417,0.0655,0.1078,0.0583,0.0026,0.0051,0.0743,0.0135,0.0311,0.7242,0.2758,,,,,,3,1
Empire Beauty School-Thornton,0.3772,0.0263,0.4035,0.0088,0.0263,0.0263,0.0439,0.0,0.0877,0.0526,0.9474,,,,,,1,3
Western Colorado University,0.703,0.027,0.1135,0.0077,0.0017,0.0017,0.0386,0.005,0.1019,0.5851,0.4149,,,,,,4,1
Albertus Magnus College,0.3303,0.3159,0.1977,0.0117,0.0063,0.0009,0.009,0.0271,0.1011,0.3718,0.6282,,,,,,4,2
Asnuntuck Community College,0.6356,0.1332,0.1364,0.0261,0.0033,0.0008,0.0547,0.0,0.0098,0.4624,0.5376,,,,,,2,1
Bais Binyomin Academy,0.8947,0.0,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,1.0,0.0,,,,,,0,2
University of Bridgeport,0.2589,0.2908,0.2768,0.0433,0.0071,0.0022,0.021,0.0795,0.0204,0.3279,0.6721,,,,,,4,2
Central Connecticut State University,0.5859,0.1245,0.1628,0.0424,0.0009,0.0008,0.0349,0.015,0.0328,0.5284,0.4716,,,,,,4,1
Charter Oak State College,0.5739,0.1716,0.156,0.0278,0.0034,0.0,0.0258,0.0061,0.0353,0.3012,0.6988,,,,,,4,1
Cortiva Institute-Cromwell,0.5887,0.0565,0.0323,0.0081,0.0,0.0,0.1855,0.0,0.129,0.2258,0.7742,,,,,,1,3
Northwestern Connecticut Community College,0.7662,0.0333,0.1407,0.019,0.0029,0.0,0.0219,0.001,0.0152,0.3451,0.6549,,,,,,2,1
Porter and Chester Institute of Hamden,0.2719,0.3596,0.2251,0.0146,0.0029,0.0,0.0673,0.0,0.0585,0.5205,0.4795,,,,,,1,3
Central Connecticut State University,0.5859,0.1245,0.1628,0.0424,0.0009,0.0008,0.0349,0.015,0.0328,0.5284,0.4716,,,,,,4,1
Goodwin University,0.5164,0.1936,0.2154,0.0294,0.004,0.0007,0.0195,0.0036,0.0175,0.1824,0.8176,,,,,,4,2
Lincoln Technical Institute-East Windsor,0.499,0.1616,0.2331,0.0184,0.0041,0.0,0.0583,0.001,0.0245,0.9346,0.0654,,,,,,1,3
Eastern Connecticut State University,0.6411,0.0958,0.1266,0.0289,0.0025,0.0009,0.035,0.009,0.0601,0.4289,0.5711,,,,,,4,1
Fairfield University,0.7713,0.0184,0.0682,0.0264,0.0009,0.0005,0.0179,0.0393,0.0572,0.4054,0.5946,,,,,,4,2
Paul Mitchell the School-North Haven,0.578,0.1927,0.1101,0.0138,0.0,0.0,0.0092,0.0,0.0963,0.0321,0.9679,,,,,,1,3
Capital Community College,0.1799,0.3823,0.3228,0.0419,0.0029,0.0011,0.0287,0.0004,0.0401,0.2755,0.7245,,,,,,2,1
Rensselaer at Hartford,,,,,,,,,,,,,,,,,4,2
American Institute-West Hartford,0.1961,0.2969,0.4258,0.0224,0.0056,0.0,0.0392,0.0,0.014,0.0616,0.9384,,,,,,1,3
Hartford Seminary,,,,,,,,,,,,,,,,,4,2
University of Hartford,0.5313,0.1496,0.1285,0.0373,0.0022,0.0002,0.0371,0.0608,0.0529,0.474,0.526,,,,,,4,2
Holy Apostles College and Seminary,0.5575,0.0115,0.0862,0.023,0.0,0.0,0.0402,0.2471,0.0345,0.5345,0.4655,,,,,,4,2
Housatonic Community College,0.2269,0.3313,0.3703,0.0282,0.0011,0.0018,0.0255,0.0011,0.0138,0.3771,0.6229,,,,,,2,1
Manchester Community College,0.6776,0.0179,0.0329,0.0348,0.0416,0.0,0.0198,0.0,0.1754,0.4596,0.5404,,,,,,2,1
Naugatuck Valley Community College,0.4403,0.11,0.3299,0.0341,0.0022,0.0018,0.0441,0.0064,0.0313,0.4209,0.5791,,,,,,2,1
Middlesex Community College,0.5954,0.0996,0.2106,0.0302,0.0024,0.0009,0.0467,0.0,0.0142,0.4292,0.5708,,,,,,2,1
Vanguard College of Cosmetology-Baton Rouge,0.5328,0.4161,0.0146,0.0219,0.0,0.0,0.0073,0.0,0.0073,0.0292,0.9708,,,,,,1,3
Three Rivers Community College,0.5922,0.091,0.1782,0.0406,0.0085,0.002,0.067,0.0024,0.0183,0.42,0.58,,,,,,2,1
Lincoln Technical Institute-New Britain,0.2878,0.2528,0.321,0.0185,0.0,0.0,0.0904,0.0,0.0295,0.4446,0.5554,,,,,,1,3
New England Tractor Trailer Training School of Connecticut,0.2102,0.3932,0.3898,0.0034,0.0,0.0034,0.0,0.0,0.0,0.9322,0.0678,,,,,,1,3
University of New Haven,0.6397,0.1178,0.1335,0.0362,0.0033,0.0006,0.008,0.0284,0.0325,0.4429,0.5571,,,,,,4,2
Norwalk Community College,0.2999,0.1653,0.4287,0.044,0.0024,0.0026,0.0193,0.0153,0.0226,0.4233,0.5767,,,,,,2,1
Northwestern Connecticut Community College,0.7662,0.0333,0.1407,0.019,0.0029,0.0,0.0219,0.001,0.0152,0.3451,0.6549,,,,,,2,1
Paier College of Art Inc,0.5476,0.25,0.1548,0.0119,0.0119,0.0,0.0,0.0238,0.0,0.3095,0.6905,,,,,,3,3
Porter and Chester Institute of Stratford,0.3668,0.2294,0.2798,0.0185,0.0046,0.001,0.0684,0.0,0.0314,0.5607,0.4393,,,,,,1,3
Post University,0.3687,0.2588,0.0768,0.0069,0.0088,0.0033,0.0999,0.0058,0.1711,0.2859,0.7141,,,,,,4,3
Quinebaug Valley Community College,0.7685,0.0238,0.1132,0.0179,0.0043,0.0009,0.0511,0.0,0.0204,0.4247,0.5753,,,,,,2,1
Quinnipiac University,0.7644,0.0373,0.0924,0.0357,0.0012,0.0004,0.0238,0.0224,0.0224,0.3907,0.6093,,,,,,4,2
Sacred Heart University,0.729,0.0467,0.1246,0.0206,0.0013,0.0005,0.0234,0.0147,0.0392,0.337,0.663,,,,,,4,2
Mount Saint Joseph University,0.8018,0.1105,0.0289,0.0061,0.0018,0.0009,0.0377,0.0009,0.0114,0.4211,0.5789,,,,,,4,2
Gateway Community and Technical College,0.8171,0.0719,0.052,0.0108,0.0013,0.001,0.0398,0.0003,0.0057,0.4448,0.5552,,,,,,2,1
Southern Connecticut State University,0.53,0.1877,0.1226,0.0326,0.0021,0.0004,0.0435,0.0081,0.073,0.3891,0.6109,,,,,,4,1
Stone Academy-West Haven,0.1205,0.6535,0.1601,0.0113,0.0019,0.0019,0.0019,0.0,0.049,0.0546,0.9454,,,,,,1,3
Trinity College of Nursing & Health Sciences,0.7707,0.0382,0.051,0.0382,0.0,0.0064,0.0892,0.0,0.0064,0.0573,0.9427,,,,,,4,2
Tunxis Community College,0.5321,0.0799,0.2706,0.0364,0.0018,0.0,0.0535,0.0059,0.0198,0.4422,0.5578,,,,,,2,1
United States Coast Guard Academy,0.6258,0.0561,0.1066,0.0683,0.0028,0.0028,0.1001,0.0262,0.0112,0.6202,0.3798,,,,,,3,1
Virginia Wesleyan University,0.5375,0.243,0.084,0.0204,0.0061,0.0038,0.0704,0.0083,0.0265,0.4141,0.5859,,,,,,4,2
Western Connecticut State University,0.5865,0.0951,0.2159,0.0455,0.0015,0.0002,0.0311,0.0,0.0242,0.4745,0.5255,,,,,,4,1
Yale University,0.404,0.076,0.1412,0.2005,0.0048,0.001,0.0652,0.102,0.0053,0.4919,0.5081,,,,,,4,2
Margaret H Rollins School of Nursing at Beebe Medical Center,0.7571,0.0286,0.0429,0.0143,0.0,0.0,0.1571,0.0,0.0,0.1143,0.8857,,,,,,1,2
Dawn Career Institute LLC,0.2895,0.4441,0.1776,0.0066,0.0,0.0033,0.0789,0.0,0.0,0.1447,0.8553,,,,,,1,3
Delaware Technical Community College-Terry,0.4841,0.2588,0.1437,0.0318,0.0039,0.0016,0.0409,0.0117,0.0235,0.3531,0.6469,,,,,,3,1
Delaware State University,0.0865,0.7154,0.0679,0.0043,0.002,0.0018,0.0605,0.0598,0.0018,0.3418,0.6582,,,,,,4,1
Delaware State University,0.0865,0.7154,0.0679,0.0043,0.002,0.0018,0.0605,0.0598,0.0018,0.3418,0.6582,,,,,,4,1
Goldey-Beacom College,0.4229,0.2658,0.1419,0.0248,0.0028,0.0028,0.0455,0.0909,0.0028,0.4683,0.5317,,,,,,4,2
Schilling-Douglas School of Hair Design LLC,0.4286,0.3661,0.1607,0.0,0.0,0.0089,0.0268,0.0,0.0089,0.1071,0.8929,,,,,,1,3
John Wesley International Barber and Beauty College,0.0606,0.3333,0.5455,0.0455,0.0,0.0152,0.0,0.0,0.0,0.7273,0.2727,,,,,,1,3
University of North Carolina Wilmington,0.7859,0.0399,0.0745,0.0197,0.0035,0.0014,0.0399,0.0127,0.0225,0.3688,0.6312,,,,,,4,1
American Public University System,0.5319,0.163,0.1449,0.0208,0.0065,0.0096,0.0445,0.0067,0.0722,0.6415,0.3585,,,,,,4,3
The Catholic University of America,0.67,0.0419,0.1418,0.0336,0.0018,0.0003,0.0428,0.0468,0.021,0.4518,0.5482,,,,,,4,2
University of the District of Columbia,0.0475,0.6125,0.151,0.0189,0.0028,0.0017,0.0236,0.0827,0.0594,0.4049,0.5951,,,,,,4,1
Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,,,,,,,,,,,,,,,,,4,2
Gallaudet University,0.4735,0.1711,0.1465,0.0491,0.0085,0.0085,0.0312,0.0454,0.0662,0.4556,0.5444,,,,,,4,2
George Washington University,0.498,0.0801,0.1097,0.1081,0.0005,0.001,0.0406,0.1177,0.0443,0.3857,0.6143,,,,,,4,2
Georgetown University,0.5065,0.065,0.0993,0.1088,0.0006,0.0007,0.0489,0.1431,0.0272,0.4389,0.5611,,,,,,4,2
Taft University System,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,4,3
Strayer University-District of Columbia,0.0338,0.8034,0.0799,0.0169,0.0031,0.0031,0.0323,0.0046,0.023,0.2949,0.7051,,,,,,4,3
National Conservatory of Dramatic Arts,0.3611,0.3056,0.1389,0.0278,0.0,0.0,0.0833,0.0,0.0833,0.4167,0.5833,,,,,,1,2
Trinity Washington University,0.0186,0.5647,0.3006,0.0104,0.0022,0.0,0.0208,0.0052,0.0774,0.0275,0.9725,,,,,,4,2
Wesley Theological Seminary,,,,,,,,,,,,,,,,,4,2
Atlantic Technical College,0.3628,0.3305,0.2655,0.0114,0.0069,0.0029,0.02,0.0,0.0,0.8773,0.1227,,,,,,1,1
The Baptist College of Florida,0.7785,0.0671,0.0235,0.0101,0.0034,0.0034,0.0101,0.0034,0.1007,0.5638,0.4362,,,,,,4,2
Barry University,0.1682,0.3563,0.3566,0.0101,0.0046,0.0012,0.0187,0.072,0.0124,0.3655,0.6345,,,,,,4,2
Bethune-Cookman University,0.0094,0.7865,0.0436,0.0,0.0022,0.0004,0.0266,0.0313,0.1001,0.3729,0.6271,,,,,,4,2
Linfield University-School of Nursing,0.5668,0.0178,0.1395,0.1454,0.003,0.0059,0.0801,0.0059,0.0356,0.178,0.822,,,,,,3,2
North Florida Technical College,0.6351,0.2701,0.0521,0.0237,0.0,0.0,0.019,0.0,0.0,0.5972,0.4028,,,,,,1,1
Eastern Florida State College,0.6207,0.1143,0.1548,0.0227,0.004,0.0019,0.0523,0.0131,0.0161,0.4055,0.5945,,,,,,3,1
Broward College,0.1467,0.3013,0.3819,0.0268,0.0021,0.0024,0.0515,0.0543,0.033,0.4166,0.5834,,,,,,3,1
Albizu University-Miami,0.0424,0.0085,0.822,0.0,0.0,0.0,0.0085,0.0424,0.0763,0.1695,0.8305,,,,,,4,2
College of Central Florida,0.6266,0.1271,0.1313,0.0208,0.0051,0.0029,0.0475,0.0175,0.0212,0.3748,0.6252,,,,,,3,1
Johnson University Florida,0.4725,0.1978,0.2033,0.0055,0.0,0.0055,0.0275,0.0495,0.0385,0.5714,0.4286,,,,,,4,2
University of Central Florida,0.4652,0.108,0.2848,0.0646,0.0015,0.0017,0.0391,0.0278,0.0074,0.4534,0.5466,,,,,,4,1
Charlotte Technical College,0.6694,0.1331,0.1532,0.004,0.0,0.004,0.0202,0.0161,0.0,0.4879,0.5121,,,,,,1,1
Chipola College,0.7034,0.1667,0.0455,0.0081,0.0081,0.0015,0.0338,0.0147,0.0184,0.3715,0.6285,,,,,,3,1
Lorenzo Walker Technical College,0.2459,0.1905,0.5297,0.0081,0.0,0.0,0.0257,0.0,0.0,0.473,0.527,,,,,,1,1
